# Distance                   Potential                   Force
2.100105000000000359e+02 5.998995390470953862e+04 1.792976542623091722e+06
2.100317999000000384e+02 4.177125325214782060e+04 4.486230001320026931e+05
2.100530998000000409e+02 3.490743553589725343e+04 2.362493336113350233e+05
2.100743997000000434e+02 3.085065668082659249e+04 1.549088267650587368e+05
2.100956996000000458e+02 2.803912464712250585e+04 1.130292314623618586e+05
2.101169995000000483e+02 2.591963734461250351e+04 8.787676807951292722e+04
2.101382994000000508e+02 2.423592909597298421e+04 7.125960750962354359e+04
2.101595993000000533e+02 2.284957812026684769e+04 5.954359436630263372e+04
2.101808992000000558e+02 2.167786855568405372e+04 5.088316637745015760e+04
2.102021991000000583e+02 2.066768537973763887e+04 4.424701502317424456e+04
2.102234990000000607e+02 1.978302850756864791e+04 3.901611911649549438e+04
2.102447989000000632e+02 1.899844830244662080e+04 3.479767567859472183e+04
2.102660988000000657e+02 1.829533508493613772e+04 3.133107565658626845e+04
2.102873987000000682e+02 1.765969796728655638e+04 2.843698553613722106e+04
2.103086986000000707e+02 1.708077170012711940e+04 2.598817943309361726e+04
2.103299985000000731e+02 1.655010833840011401e+04 2.389203440778304503e+04
2.103512984000000756e+02 1.606096531343291281e+04 2.207960477271961645e+04
2.103725983000000781e+02 1.560788148027056741e+04 2.049856998408158688e+04
2.103938982000000806e+02 1.518637618591676437e+04 1.910854865331799010e+04
2.104151981000000831e+02 1.479273108022627275e+04 1.787790474324185561e+04
2.104364980000000855e+02 1.442382892943542174e+04 1.678152150482119760e+04
2.104577979000000880e+02 1.407703254165558610e+04 1.579921874922829375e+04
2.104790978000000905e+02 1.375009245729823488e+04 1.491460732271678899e+04
2.105003977000000930e+02 1.344107562005786713e+04 1.411424662557905867e+04
2.105216976000000955e+02 1.314830958657882547e+04 1.338701595850272315e+04
2.105429975000000979e+02 1.287033840518064608e+04 1.272363920079615127e+04
2.105642974000001004e+02 1.260588736912592685e+04 1.211632106891171497e+04
2.105855973000001029e+02 1.235383459764003783e+04 1.155846567193188457e+04
2.106068972000001054e+02 1.211318792603996917e+04 1.104445652015861560e+04
2.106281971000001079e+02 1.188306596471664307e+04 1.056948294745203384e+04
2.106494970000001103e+02 1.166268246137653296e+04 1.012940195934477742e+04
2.106707969000001128e+02 1.145133330274048967e+04 9.720627385384603258e+03
2.106920968000001153e+02 1.124838564182309892e+04 9.340040267897395097e+03
2.107133967000001178e+02 1.105326874947057877e+04 8.984915908139246312e+03
2.107346966000001203e+02 1.086546627415790499e+04 8.652864081860592705e+03
2.107559965000001228e+02 1.068450965931351129e+04 8.341779744067693173e+03
2.107772964000001252e+02 1.050997251779186990e+04 8.049802146518870359e+03
2.107985963000001277e+02 1.034146580226922742e+04 7.775280746812262805e+03
2.108198962000001302e+02 1.017863364101483785e+04 7.516746634198326319e+03
2.108411961000001327e+02 1.002114973269408620e+04 7.272888462690544657e+03
2.108624960000001352e+02 9.868714213085142546e+03 7.042532087047904497e+03
2.108837959000001376e+02 9.721050921956411912e+03 6.824623256645695619e+03
2.109050958000001401e+02 9.577905010707607289e+03 6.618212847092662741e+03
2.109263957000001426e+02 9.439040841367135727e+03 6.422444207822296448e+03
2.109476956000001451e+02 9.304240135660444139e+03 6.236542281864713004e+03
2.109689955000001476e+02 9.173300339499637630e+03 6.059804216174217800e+03
2.109902954000001500e+02 9.046033173693367644e+03 5.891591230722066030e+03
2.110115953000001525e+02 8.922263346170295335e+03 5.731321554718860170e+03
2.110328952000001550e+02 8.801827404732843206e+03 5.578464270846666295e+03
2.110541951000001575e+02 8.684572712455870715e+03 5.432533934835852961e+03
2.110754950000001600e+02 8.570356530432931322e+03 5.293085859342130789e+03
2.110967949000001624e+02 8.459045194742488093e+03 5.159711968826041812e+03
2.111180948000001649e+02 8.350513376333421547e+03 5.032037146764241697e+03
2.111393947000001674e+02 8.244643414071519146e+03 4.909716008625724498e+03
2.111606946000001699e+02 8.141324712496334541e+03 4.792430044100397026e+03
2.111819945000001724e+02 8.040453196949575613e+03 4.679885080449477755e+03
2.112032944000001748e+02 7.941930819684434027e+03 4.571809025860080510e+03
2.112245943000001773e+02 7.845665111376517416e+03 4.467949857573277768e+03
2.112458942000001798e+02 7.751568773153253460e+03 4.368073824513186082e+03
2.112671941000001823e+02 7.659559304857538336e+03 4.271963838333440435e+03
2.112884940000001848e+02 7.569558665778076829e+03 4.179418030347168497e+03
2.113097939000001873e+02 7.481492964525997195e+03 4.090248454823467455e+03
2.113310938000001897e+02 7.395292175124744062e+03 4.004279921704685421e+03
2.113523937000001922e+02 7.310889876717326842e+03 3.921348943996121761e+03
2.113736936000001947e+02 7.228223014588475962e+03 3.841302786962757637e+03
2.113949935000001972e+02 7.147231680455746755e+03 3.763998607885006095e+03
2.114162934000001997e+02 7.067858910207830377e+03 3.689302676518398584e+03
2.114375933000002021e+02 6.990050497465291301e+03 3.617089667604481292e+03
2.114588932000002046e+02 6.913754821511819500e+03 3.547242017820462024e+03
2.114801931000002071e+02 6.838922688296384877e+03 3.479649340457230210e+03
2.115014930000002096e+02 6.765507183341146629e+03 3.414207891899262449e+03
2.115227929000002121e+02 6.693463535508665700e+03 3.350820084662636418e+03
2.115440928000002145e+02 6.622748990687269725e+03 3.289394042343031288e+03
2.115653927000002170e+02 6.553322694546704042e+03 3.229843192346547312e+03
2.115866926000002195e+02 6.485145583599115525e+03 3.172085892732370212e+03
2.116079925000002220e+02 6.418180283874339693e+03 3.116045089896907939e+03
2.116292924000002245e+02 6.352391016584186218e+03 3.061648004181064152e+03
2.116505923000002269e+02 6.287743510209302258e+03 3.008825840792546842e+03
2.116718922000002294e+02 6.224204918494679077e+03 2.957513523708797493e+03
2.116931921000002319e+02 6.161743743887038363e+03 2.907649450467944916e+03
2.117144920000002344e+02 6.100329765989537918e+03 2.859175265969413886e+03
2.117357919000002369e+02 6.039933974647183277e+03 2.812035653595607528e+03
2.117570918000002393e+02 5.980528507310496025e+03 2.766178142134727750e+03
2.117783917000002418e+02 5.922086590355696899e+03 2.721552927134764104e+03
2.117996916000002443e+02 5.864582484067436781e+03 2.678112705452215323e+03
2.118209915000002468e+02 5.807991431015101625e+03 2.635812521878260668e+03
2.118422914000002493e+02 5.752289607576403796e+03 2.594609626831528658e+03
2.118635913000002517e+02 5.697454078382459556e+03 2.554463344201759355e+03
2.118848912000002542e+02 5.643462753477090700e+03 2.515334948513916515e+03
2.119061911000002567e+02 5.590294348000054015e+03 2.477187550658759392e+03
2.119274910000002592e+02 5.537928344219053542e+03 2.439985991504512185e+03
2.119487909000002617e+02 5.486344955749518704e+03 2.403696742765994713e+03
2.119700908000002642e+02 5.435525093813610511e+03 2.368287814563122083e+03
2.119913907000002666e+02 5.385450335401646043e+03 2.333728669150744281e+03
2.120126906000002691e+02 5.336102893209586910e+03 2.299990140346956196e+03
2.120339905000002716e+02 5.287465587235832572e+03 2.267044358227822613e+03
2.120552904000002741e+02 5.239521817929517056e+03 2.234864678693349560e+03
2.120765903000002766e+02 5.192255540790367377e+03 2.203425617542905457e+03
2.120978902000002790e+02 5.145651242327687214e+03 2.172702788728607175e+03
2.121191901000002815e+02 5.099693917292793230e+03 2.142672846482595105e+03
2.121404900000002840e+02 5.054369047105351456e+03 2.113313431039074658e+03
2.121617899000002865e+02 5.009662579399831884e+03 2.084603117694665343e+03
