timestep	potential_energy	temperature
0	-0.07531055808	0
100000	-580.9656982	0.728091836
200000	-827.1130371	0.9146285653
300000	-1032.507568	0.9855737686
400000	-1299.782959	1.018599987
500000	-1613.493042	1.038729668
600000	-1864.648193	1.022147655
700000	-2109.697998	1.018200517
800000	-2294.434082	1.016827106
900000	-2613.333496	1.014027953
1000000	-2792.320068	1.030023217
1100000	-3011.485596	1.009073734
1200000	-3260.203125	1.006604314
1300000	-3553.206543	1.025975347
1400000	-3789.308105	1.008555532
1500000	-3998.012939	1.029838204
1600000	-4190.892578	1.032580614
1700000	-4360.052734	1.019576669
1800000	-4723.584961	1.036093354
1900000	-4969.228516	1.02518177
2000000	-5179.058594	1.033213854
2100000	-5452.49707	1.038799763
2200000	-5696.71582	1.024862528
2300000	-5975.96582	1.036409855
2400000	-6190.073242	1.029286742
2500000	-6501.092773	1.030282855
2600000	-6742.738281	1.016895294
2700000	-6953.947754	1.026548505
2800000	-7138.285156	1.019510984
2900000	-7382.636719	1.005175829
3000000	-7456.530762	1.003535151
3100000	-7680.241699	1.013242602
3200000	-7954.320801	1.031629682
3300000	-8197.113281	1.040367007
3400000	-8346.316406	1.040556192
3500000	-8564.457031	1.019598722
3600000	-8729.834961	1.01353097
3700000	-8973.950195	1.007041216
3800000	-9202.171875	1.015916705
3900000	-9368.137695	1.002760887
4000000	-9653.751953	1.035867453
4100000	-9946.795898	1.042944551
4200000	-10163.83301	1.021498799
4300000	-10342.46289	1.012233019
4400000	-10562.87891	1.021266103
4500000	-10745.00391	1.037420869
4600000	-10885.24414	1.028817177
4700000	-11169.46094	1.017130613
4800000	-11382.70898	1.019755125
4900000	-11537.56152	1.000488281
5000000	-11747.73047	1.016899347
5100000	-12011.46973	1.023202538
5200000	-12133.72266	1.008016706
5300000	-12326.62891	1.024258852
5400000	-12523	1.020694852
5500000	-12749.20898	0.9926691651
5600000	-12955.56738	1.004197717
5700000	-13171.05664	1.014720798
5800000	-13375.57812	0.9999552369
5900000	-13526.57422	1.008711457
6000000	-13846.63672	1.003679633
6100000	-14206.6875	1.007792473
6200000	-14394.87012	1.007950664
6300000	-14659.2207	1.008814335
6400000	-14826.00977	1.040305495
6500000	-15082.34766	1.037594676
6600000	-15223.59277	1.032649279
6700000	-15290.90332	1.022997618
6800000	-15450.14844	1.017859578
6900000	-15733.95703	1.024134874
7000000	-15953.32617	1.009884477
7100000	-16151.16113	1.030010462
7200000	-16481.66016	1.028453112
7300000	-16637.8418	1.026124716
7400000	-16766.30469	1.015717983
7500000	-16963.82812	1.020969748
7600000	-17411.68555	1.040231586
7700000	-17533.69531	1.007259011
7800000	-17778.04297	1.019900799
7900000	-18034.48828	1.017753005
8000000	-18134.58008	1.010844827
8100000	-18298.02539	1.012539029
8200000	-18607.84375	1.02065146
8300000	-18811.51172	1.016299605
8400000	-19145.25391	1.00627327
8500000	-19431.47266	1.000657082
8600000	-19685.05273	1.012021899
8700000	-19897.36523	1.028847575
8800000	-20127.54688	1.029723167
8900000	-20325.04102	1.021977663
9000000	-20487.62891	1.017157793
9100000	-20712.74219	1.012295842
9200000	-20895.35938	1.017230749
9300000	-20935.85742	1.018682361
9400000	-21195.85547	1.019039273
9500000	-21428.35156	1.01496172
9600000	-21587.57422	1.020355105
9700000	-21823.95312	1.023291111
9800000	-22124.92969	1.028333306
9900000	-22421.55859	1.007902384
10000000	-22671.87695	1.020834088
10100000	-22939.45312	1.012234449
10200000	-23151.59766	1.015955091
10300000	-23359.76562	1.016862988
10400000	-23637.92578	1.01480794
10500000	-23980.88281	1.016905665
10600000	-24311.50977	1.02156353
10700000	-24430.85156	1.011314034
10800000	-24592.47656	1.011719584
10900000	-24975.73047	1.022908449
11000000	-25171.11719	1.018467903
11100000	-25368.30664	1.013988376
11200000	-25481.11133	1.004763842
11300000	-25752.80469	1.014674664
11400000	-26054.44531	1.028900743
11500000	-26348.67578	1.021899104
11600000	-26587.75195	1.020549297
11700000	-26892.14844	1.026109695
11800000	-27046.47656	1.027254105
11900000	-27240.17188	1.016392827
12000000	-27591.91016	1.031540155
12100000	-27818.22266	1.022835732
12200000	-27932.85938	1.027043343
12300000	-28148.60156	1.016218662
12400000	-28537.57031	1.020583034
12500000	-28709.14453	1.019680262
12600000	-28866.34766	1.00927031
12700000	-29196.28125	1.019653916
12800000	-29493.55664	1.028917313
12900000	-29618.13281	1.031329513
13000000	-29878.53516	1.016135931
13100000	-30374.16797	1.027547359
13200000	-30593.14844	1.019732833
13300000	-30705.54297	1.030462861
13400000	-30781.81055	1.025728703
13500000	-30945.99219	1.011051178
13600000	-31416.73828	1.019033313
13700000	-31603.69922	1.028045893
13800000	-31891.42188	1.019368649
13900000	-32220.74609	1.016185284
14000000	-32567.80664	1.015292645
14100000	-32944.81641	1.023820758
14200000	-33106.93359	1.017261863
14300000	-33442.93359	1.029857039
14400000	-33714.52344	1.036715746
14500000	-33765.08984	1.019355059
14600000	-34036.04688	1.013085723
14700000	-34252.00781	1.012764096
14800000	-34628.16016	1.019261599
14900000	-34915.71094	1.0096668
15000000	-35251.36719	0.9908969998
15100000	-35450.36328	1.010980844
15200000	-35612.42969	1.022950411
15300000	-35819.00391	1.035873175
15400000	-36121.77734	1.016930938
15500000	-36394.02344	1.024098516
15600000	-36838.23828	1.015298963
15700000	-37168.97266	1.018240333
15800000	-37575.34375	1.020027041
15900000	-37762.77344	1.016630054
16000000	-38058.65625	1.020587683
16100000	-38517.0625	1.039746404
16200000	-38675.27344	1.008645177
16300000	-39014.57812	1.02234745
16400000	-39379.50391	1.033980012
16500000	-39579.00391	1.012423158
16600000	-39916.67969	1.020220637
16700000	-40098.63672	1.020764828
16800000	-40577.02344	1.016392231
16900000	-40863.70312	1.027718425
17000000	-41085.59375	1.011029005
17100000	-41690.44531	1.030889273
17200000	-41908.10938	1.022265673
17300000	-42374.76172	1.027534962
17400000	-42607.01562	1.031008482
17500000	-42745.54297	1.029268503
17600000	-43178.13281	1.037414789
17700000	-43659.57031	1.040881395
17800000	-44010.85156	1.041984677
17900000	-44169.69922	1.003027439
18000000	-44543.82031	1.023286939
18100000	-44772.99219	1.035426021
18200000	-44995.13281	1.032797456
18300000	-45230.66797	1.02561295
18400000	-45503.96875	1.018731952
18500000	-45759.94531	1.037664533
18600000	-46040.91406	1.027980566
18700000	-46166.66797	1.016761184
18800000	-46479.92969	1.035467982
18900000	-46857.13281	1.03043294
19000000	-47187.98438	1.021624923
19100000	-47450.125	1.026074767
19200000	-47659.28906	1.014475584
19300000	-48002.51562	1.027966738
19400000	-48020.75781	1.026611209
19500000	-48266.91406	1.019946933
19600000	-48494.35938	1.010509968
19700000	-48710.46094	1.0155828
19800000	-49206.66016	1.02489686
19900000	-49550.54297	1.018772721
20000000	-49886.03125	1.014127135
20100000	-50481.21875	1.028769135
20200000	-50745.67188	1.023045063
20300000	-51015.58984	1.020740151
20400000	-51282.64453	1.013391018
20500000	-51593.20703	1.015887976
20600000	-52033.33203	1.029086947
20700000	-52048.91406	1.025228858
20800000	-52403.52344	1.024713159
20900000	-52682.02344	1.044898987
21000000	-53076.50781	1.033424377
21100000	-53405.60156	1.038228273
21200000	-53737.46094	1.023589969
21300000	-54029.73438	1.014066577
21400000	-54487.03125	1.024754286
21500000	-54852.21875	1.029319406
21600000	-55345.32812	1.045579672
21700000	-55752.85156	1.04007709
21800000	-56169.03125	1.01902473
21900000	-56417.53516	1.025238276
22000000	-56782.375	1.02862072
22100000	-57309.11719	1.044870377
22200000	-57790.47656	1.042849302
22300000	-58110.90625	1.023050666
22400000	-58510.03906	1.037396789
22500000	-58793.18359	1.029586315
22600000	-59161.32031	1.020442247
22700000	-59363.45703	1.018203378
22800000	-59538.19141	1.006534576
22900000	-60063.70312	1.029670596
23000000	-60256.57812	1.029265285
23100000	-60767.64844	1.02267158
23200000	-60797.82031	1.02258873
23300000	-61012.82812	1.015098929
23400000	-61260.73828	1.008137345
23500000	-61649.71875	1.012474895
23600000	-62009.88281	1.027578354
23700000	-62221.73828	1.02464211
23800000	-62556.78906	1.030324459
23900000	-62803.03125	1.02015543
24000000	-63024.47656	1.039573431
24100000	-63427.32812	1.021264195
24200000	-63543.76953	1.021421313
24300000	-64091.30469	1.039501905
24400000	-64480.33203	1.037161469
24500000	-64850.91797	1.026567936
24600000	-65171.85938	1.033565283
24700000	-65596.05469	1.046450973
24800000	-65766.78906	1.022561073
24900000	-66165.9375	1.024977088
25000000	-66629.57031	1.030412555
25100000	-66783.0625	1.039529204
25200000	-66895.42188	1.018994689
25300000	-67336.76562	1.028462887
25400000	-67622.92969	1.023449063
25500000	-67930.97656	1.038195848
25600000	-68101.48438	1.036616921
25700000	-68784.625	1.050838709
25800000	-68828.10156	1.042283893
25900000	-69185.07031	1.046852827
26000000	-69395.84375	1.028266311
26100000	-69764.35156	1.048009276
26200000	-70288.17188	1.037401915
26300000	-70628.5625	1.015038848
26400000	-70939.375	1.011965275
26500000	-71375.32812	1.028158545
26600000	-71603.11719	1.021535397
26700000	-72069.83594	1.035967469
26800000	-72547.36719	1.045817018
26900000	-72800.03125	1.025806546
27000000	-73173.20312	1.035341024
27100000	-73528.05469	1.032037973
27200000	-73751.75	1.041893125
27300000	-73793.5	1.024121642
27400000	-73908.8125	1.014523625
27500000	-74323.01562	1.020679474
27600000	-74793.92188	1.039517879
27700000	-75058.4375	1.044987559
27800000	-75183.30469	1.017324924
27900000	-75616.84375	1.060969949
28000000	-76033.41406	1.04615283
28100000	-76129.67188	1.052983403
28200000	-76440.11719	1.030155659
28300000	-76969.99219	1.034060836
28400000	-77383.86719	1.02969265
28500000	-77804.23438	1.029363155
28600000	-78296.69531	1.026803136
28700000	-78618.64062	1.015435934
28800000	-78742.01562	1.028736591
28900000	-78889.25	1.036275029
29000000	-79075.79688	1.0106287
29100000	-79565.80469	1.029612184
29200000	-79895.45312	1.036058903
29300000	-80087.625	1.03066349
29400000	-80273.88281	1.009889126
29500000	-80988.14062	1.023275137
29600000	-81159.39062	1.024160266
29700000	-81256.88281	1.021905303
29800000	-81743.95312	1.02862823
29900000	-81856.60938	1.029015779
30000000	-82148.13281	1.026445627
30100000	-82575.42188	1.028538942
30200000	-82841.75	1.01845932
30300000	-83137.45312	1.028639913
30400000	-83444.53906	1.02573657
30500000	-83975.125	1.023986697
30600000	-84396.17969	1.028847814
30700000	-84520.75781	1.023598075
30800000	-84865.78125	1.027286172
30900000	-84954.79688	1.013107419
31000000	-85195.07031	0.9906002879
31100000	-85776.17969	1.021364927
31200000	-85977.41406	1.003947854
31300000	-86193.00781	1.023840547
31400000	-86416.48438	1.023613453
31500000	-86479.70312	1.03971982
31600000	-86848.32812	1.018304944
31700000	-87002.3125	1.008737087
31800000	-87314.5	1.020782828
31900000	-87565.07031	1.012227654
32000000	-87949.15625	1.029335141
32100000	-87960.34375	1.013890147
32200000	-88237.8125	1.028248429
32300000	-88442.96875	1.041831732
32400000	-88786.78906	1.019655943
32500000	-88825.13281	1.004044175
