timestep	potential_energy	temperature
0	-0.03165341169	0
100000	-513.4395752	0.7187132239
200000	-653.3384399	0.9020726681
300000	-885.09021	0.982183516
400000	-1102.31604	1.006556988
500000	-1311.198364	1.022344232
600000	-1434.100098	1.024078012
700000	-1624.839355	1.011003017
800000	-1785.724121	1.023872137
900000	-1920.288086	1.007105112
1000000	-2086.329834	1.032848835
1100000	-2195.454102	1.00768435
1200000	-2313.166504	0.9975162148
1300000	-2481.673828	1.013434291
1400000	-2578.790771	1.002803683
1500000	-2713.413574	1.023398995
1600000	-2779.292969	1.017405033
1700000	-2891.26123	1.017908692
1800000	-3052.929688	1.008005261
1900000	-3181.990967	1.011217237
2000000	-3337.898438	1.004125595
2100000	-3544.158203	1.025663733
2200000	-3586.17627	1.003568292
2300000	-3702.148926	1.023744822
2400000	-3786.730713	1.021094203
2500000	-3908.073242	1.010489821
2600000	-4093.838867	1.002996325
2700000	-4224.141602	1.008285761
2800000	-4410.742676	1.013749003
2900000	-4495.095215	1.004287839
3000000	-4629.038086	0.9958862662
3100000	-4685.428711	0.9841398001
3200000	-4763.801758	1.012690663
3300000	-4845.804199	1.006188512
3400000	-5019.820312	1.002326727
3500000	-5137.603027	1.004903674
3600000	-5167.051758	0.9974681735
3700000	-5188.063477	1.003604531
3800000	-5323.942383	1.013121724
3900000	-5419.524902	1.019320607
4000000	-5494.460938	1.015020132
4100000	-5621.124023	1.023743272
4200000	-5696.723633	1.004260421
4300000	-5751.563477	1.012243986
4400000	-5840.367188	1.011214495
4500000	-5961.154297	1.019382477
4600000	-6063.141602	1.024355292
4700000	-6152.141113	1.017843723
4800000	-6223.041504	1.021441579
4900000	-6240.884766	1.001428008
5000000	-6303.880371	1.003633857
5100000	-6398.27832	0.997273922
5200000	-6588.894043	1.000560999
5300000	-6738	1.017248154
5400000	-6687.865234	1.021542192
5500000	-6760.972168	0.9898604155
5600000	-6824.632812	1.009011388
5700000	-7006.025391	0.9985335469
5800000	-7083.98584	0.9903103113
5900000	-7126.010742	1.012761235
6000000	-7201.853516	1.005327225
6100000	-7337.577148	1.002973199
6200000	-7454.053223	1.024566293
6300000	-7566.388672	1.013085127
6400000	-7499.921875	1.008048892
6500000	-7644.238281	1.022723317
6600000	-7720.557129	1.012151837
6700000	-7834.515625	1.006988168
6800000	-7874.013184	0.9935690761
6900000	-7937.504883	1.001754522
7000000	-8043.309082	1.010334253
7100000	-8036.362305	1.010508895
7200000	-8072.162109	0.9895660877
7300000	-8148.825195	1.018015981
7400000	-8045.912109	0.979654789
7500000	-8078.067871	0.995998919
7600000	-8017.450684	1.006156325
7700000	-8102.703613	1.019385457
7800000	-8173.661621	1.018663645
7900000	-8225.693359	1.010320067
8000000	-8310.380859	1.00094974
8100000	-8311.512695	1.002230048
8200000	-8372.476562	1.019488096
8300000	-8352.013672	1.00233531
8400000	-8321.969727	1.009088755
8500000	-8334.470703	1.001136899
8600000	-8416.554688	1.001486897
8700000	-8430.748047	0.9956070781
8800000	-8405.946289	0.9994607568
8900000	-8448.357422	1.003098607
9000000	-8445.966797	1.008772731
9100000	-8537.350586	0.9959517717
9200000	-8603.818359	1.00281024
9300000	-8572.59375	0.9959098697
9400000	-8557.822266	1.011817813
9500000	-8593.354492	1.004923701
9600000	-8680.216797	1.014691472
9700000	-8653.183594	1.013063669
9800000	-8685.990234	1.014245033
9900000	-8693.831055	1.011649251
10000000	-8795.436523	1.00511229
10100000	-8772.119141	1.008114696
10200000	-8806.085938	1.004047155
10300000	-8872.547852	1.004633546
10400000	-8813.849609	0.993371129
10500000	-8853.891602	1.004591107
10600000	-8896.946289	1.003265858
10700000	-8882.158203	1.000237942
10800000	-8911.598633	1.005295038
10900000	-9004.179688	1.022376418
11000000	-8972.384766	1.015904903
11100000	-8936.833984	1.009384751
11200000	-9046.662109	1.013559937
11300000	-9004.038086	1.007052541
11400000	-9012.62793	1.009747744
11500000	-8961.427734	1.001331568
11600000	-9063.59375	1.012365699
11700000	-9078.248047	1.017344236
11800000	-9007.53125	1.018546224
11900000	-9084.21582	1.009797096
12000000	-9138.344727	1.004809499
12100000	-9234.255859	1.011363506
12200000	-9251.789062	0.9967889786
12300000	-9204.408203	1.003838301
12400000	-9213.886719	0.9982658625
12500000	-9218.472656	1.005250812
12600000	-9229.058594	0.9858725071
12700000	-9287.705078	1.017398834
12800000	-9347.291992	1.001419425
12900000	-9337.009766	1.000068545
13000000	-9371.766602	0.9964958429
13100000	-9365.615234	1.00577724
13200000	-9394.208984	0.9964880943
13300000	-9390.714844	1.017233729
13400000	-9337.365234	1.001247883
13500000	-9354.131836	0.9993163347
13600000	-9372.121094	0.9946742654
13700000	-9329.654297	0.9847407937
13800000	-9351.144531	1.000541806
13900000	-9391.71875	1.011914372
14000000	-9389.948242	0.9999942183
14100000	-9452.236328	0.9894914031
14200000	-9526.169922	1.006436229
14300000	-9429.775391	1.013393521
14400000	-9471.379883	1.016499758
14500000	-9375.064453	0.9919272661
14600000	-9492.183594	1.007910371
14700000	-9501.150391	0.9998356104
14800000	-9523.807617	1.004353404
14900000	-9561.989258	0.9830161333
15000000	-9575.81543	0.980396688
15100000	-9586.164062	0.9865257144
15200000	-9678.339844	1.006281495
15300000	-9711.083984	1.005365133
15400000	-9593.591797	1.011370659
15500000	-9597.939453	1.008242488
15600000	-9502.725586	1.002993941
15700000	-9440.654297	1.002529144
15800000	-9365.422852	0.9839595556
15900000	-9425.712891	1.00362289
16000000	-9443.923828	1.002951026
16100000	-9475.571289	1.000660777
16200000	-9477.641602	1.002055764
16300000	-9478.383789	1.011284232
16400000	-9426.464844	0.9983001947
16500000	-9511.337891	1.008859396
16600000	-9410.576172	1.000074267
16700000	-9462.744141	1.018989086
16800000	-9531.933594	1.024952769
16900000	-9674.829102	1.013882399
17000000	-9581.254883	1.016506314
17100000	-9615.890625	1.010003448
17200000	-9601.285156	1.005647421
17300000	-9625.111328	1.018708944
17400000	-9729.207031	1.013775229
17500000	-9687.650391	0.997911334
17600000	-9683.380859	1.005262852
17700000	-9723.569336	1.005572438
17800000	-9715.207031	1.00927043
17900000	-9633.964844	1.001801729
18000000	-9791.733398	1.02696681
18100000	-9768.014648	1.019394279
18200000	-9751.130859	0.9932463169
18300000	-9754.521484	1.000466228
18400000	-9804.264648	0.9926823974
18500000	-9889.616211	0.9996914864
18600000	-9907.662109	0.990141511
18700000	-9992.946289	0.9989169836
18800000	-9927.296875	1.0089674
18900000	-9847.220703	1.007548332
19000000	-10018.45508	1.006099701
19100000	-9965.712891	0.9999797344
19200000	-9889.546875	1.007457376
19300000	-9887.132812	1.002294302
19400000	-9832.59375	1.008779526
19500000	-9946.80957	1.007468462
19600000	-9957.321289	1.000576258
19700000	-10027.50781	0.9980755448
19800000	-10161.53418	1.006449819
19900000	-10127.97461	0.9986770749
20000000	-10172.11523	0.9882561564
20100000	-10285.56641	0.9975821972
20200000	-10227.14453	1.011907101
20300000	-10167.96484	0.9866008162
20400000	-10119.90332	1.007662296
20500000	-10207.08789	1.014965892
20600000	-10177.40723	1.004442692
20700000	-10161.51855	1.007383227
20800000	-10173.38281	1.010566235
20900000	-10139.27539	1.011620283
21000000	-10098.86328	1.000148892
21100000	-10099.63477	1.004283667
21200000	-10125.24121	0.9917082787
21300000	-10223.53613	0.9925387502
21400000	-10137.54688	1.008048177
21500000	-10118.86719	0.9760641456
21600000	-10120.10742	0.9899871349
21700000	-10166.44141	0.9957513213
21800000	-10120.35156	1.001110435
21900000	-10081.4668	0.9982808232
22000000	-10205.24316	0.997676909
22100000	-10091.4082	1.005629659
22200000	-10124.9873	1.012863994
22300000	-10170.51562	1.006056786
22400000	-10161.2207	0.9886325598
22500000	-10203.23633	1.00575161
22600000	-10161.35742	1.008936286
22700000	-10071.79785	0.9978727698
22800000	-10037.99219	1.000236511
22900000	-10180.19629	1.018649817
23000000	-10056.99023	1.004990458
23100000	-10003.94922	1.002678394
23200000	-10050.45117	1.005907655
23300000	-9861.59668	1.008404851
23400000	-9919.46582	0.9984436631
23500000	-10031.85645	0.9777801037
23600000	-10028.58594	0.9977462292
23700000	-10141.16211	1.002988219
23800000	-10048.25684	1.00052309
23900000	-10024.40234	0.9940530658
24000000	-10027.82812	1.010388255
24100000	-10071.12207	0.9996891022
24200000	-10035.7334	1.007338285
24300000	-10068.43359	1.004401088
24400000	-10084.16016	0.99350214
24500000	-10057.53906	0.9912813306
24600000	-10056.13574	1.005776167
24700000	-10078.12109	1.002628922
24800000	-10094.92773	0.9903257489
24900000	-10166.81055	0.9845231771
25000000	-10180.58203	0.9765093327
25100000	-10124.65918	0.989182651
25200000	-10098.9502	0.9949888587
25300000	-10085.44434	1.001646519
25400000	-10139.11719	0.986967802
25500000	-10033.65625	0.992295146
25600000	-9979.832031	1.002812624
25700000	-10010.90625	0.997451663
25800000	-10073.21875	1.002537489
25900000	-9985.416016	0.9765223861
26000000	-9981.378906	1.014897466
26100000	-9994.575195	1.026192307
26200000	-10066.00879	0.9995836616
26300000	-10136.78809	0.9883958697
26400000	-10180.02539	1.012668729
26500000	-10146.70605	0.9995651245
26600000	-10116.23828	1.017810583
26700000	-10089.14844	1.011933446
26800000	-10069.67773	1.00855732
26900000	-10080.60938	1.014006138
27000000	-10048.23242	1.000746489
27100000	-10105.93555	1.000626802
27200000	-10126.26172	0.9841774702
27300000	-10100.0459	0.9990615845
27400000	-10016.89062	0.99949193
27500000	-10026.19141	0.9932809472
27600000	-9979.856445	1.004008889
27700000	-9886.347656	0.9962878227
27800000	-9926.710938	0.9841392636
27900000	-9913.660156	0.9875386953
28000000	-9941.777344	1.006938577
28100000	-9926.113281	1.003328443
28200000	-9925.027344	1.01776278
28300000	-9926.295898	0.9936246276
28400000	-10000.20508	1.00045681
28500000	-9913.757812	0.9778363109
28600000	-9973.669922	0.9968304634
28700000	-9982.717773	0.9956819415
28800000	-9935.695312	1.003097415
28900000	-9844.706055	1.002865553
29000000	-9879.670898	0.9849989414
29100000	-9868.297852	1.005307317
29200000	-9846.09375	0.9794439077
29300000	-9935.837891	1.000205755
29400000	-9951.845703	1.000284195
29500000	-10013.5332	0.9926658869
29600000	-10050.27539	0.9961787462
29700000	-10099.65625	1.002345443
29800000	-10118.40625	0.9994021058
29900000	-10210.60352	1.003096342
30000000	-10124.90625	1.01023066
30100000	-10101.38867	1.01432538
30200000	-10188.77344	1.014970422
30300000	-10096.57422	0.9954972267
30400000	-10042.95215	1.011756659
30500000	-10009.18359	1.00652194
30600000	-10073.62402	1.025143981
30700000	-9951.423828	1.005700946
30800000	-9960.744141	1.011352777
30900000	-9911.9375	1.004759789
31000000	-9964.375	0.9955387115
31100000	-10026.30371	1.002771735
31200000	-10074.7832	1.009950995
31300000	-10139.66797	1.012381911
31400000	-10103.8877	0.9839196801
31500000	-10070.01758	0.9966083169
31600000	-10088.87109	1.009220362
