# Distance                   Potential                   Force
1.900095000000000312e+02 5.610347626620536903e+04 1.838448108389843488e+06
1.900306445000000224e+02 3.837314250446871301e+04 4.251438475080069620e+05
1.900517890000000136e+02 3.196728002100036247e+04 2.205582544683220040e+05
1.900729335000000049e+02 2.821993472056834798e+04 1.437101061301244190e+05
1.900940779999999961e+02 2.563531092188567345e+04 1.044956373096479947e+05
1.901152224999999873e+02 2.369230926778413050e+04 8.106572345132133341e+04
1.901363669999999786e+02 2.215160066422724049e+04 6.563914367304132611e+04
1.901575114999999698e+02 2.088460283880346105e+04 5.478868809129685542e+04
1.901786559999999611e+02 1.981476297030920250e+04 4.678243787826039625e+04
1.901998004999999523e+02 1.889305660614025328e+04 4.065606148182057223e+04
1.902209449999999435e+02 1.808632511259846433e+04 3.583232679813553841e+04
1.902420894999999348e+02 1.737116610451358792e+04 3.194574241421743500e+04
1.902632339999999260e+02 1.673048977860838568e+04 2.875424579501996777e+04
1.902843784999999173e+02 1.615146212184637261e+04 2.609150837193585176e+04
1.903055229999999085e+02 1.562421724882001581e+04 2.383967507513409146e+04
1.903266674999998997e+02 1.514101915185380858e+04 2.191303487960459097e+04
1.903478119999998910e+02 1.469569773367532071e+04 2.024784478889219827e+04
1.903689564999998822e+02 1.428325852722803211e+04 1.879577056615801848e+04
1.903901009999998735e+02 1.389960593992718714e+04 1.751953339621395571e+04
1.904112454999998647e+02 1.354134276795268670e+04 1.638994589390420515e+04
1.904323899999998559e+02 1.320562220233036533e+04 1.538384812328397493e+04
1.904535344999998472e+02 1.289003674043643150e+04 1.448264131643980727e+04
1.904746789999998384e+02 1.259253354226927331e+04 1.367122741157726705e+04
1.904958234999998297e+02 1.231134906142463296e+04 1.293722965139607732e+04
1.905169679999998209e+02 1.204495794227273291e+04 1.227041135020078218e+04
1.905381124999998121e+02 1.179203262440183971e+04 1.166223666865506311e+04
1.905592569999998034e+02 1.155141108584118774e+04 1.110553466463801124e+04
1.905804014999997946e+02 1.132207084493403090e+04 1.059423947333415526e+04
1.906015459999997859e+02 1.110310782663037753e+04 1.012318730538321142e+04
1.906226904999997771e+02 1.089371904687999813e+04 9.687956337542213078e+03
1.906438349999997683e+02 1.069318832120715706e+04 9.284739327005243467e+03
1.906649794999997596e+02 1.050087438889162331e+04 8.910241436936468745e+03
1.906861239999997508e+02 1.031620098181986214e+04 8.561597663030237527e+03
1.907072684999997421e+02 1.013864847035607090e+04 8.236305629197673625e+03
1.907284129999997333e+02 9.967746796847059159e+03 7.932170530095262620e+03
1.907495574999997245e+02 9.803069467220078877e+03 7.647259745358497639e+03
1.907707019999997158e+02 9.644228417285217802e+03 7.379865208625004925e+03
1.907918464999997070e+02 9.490869606230891804e+03 7.128472035254396360e+03
1.908129909999996983e+02 9.342669217901111551e+03 6.891732232579363881e+03
1.908341354999996895e+02 9.199330372607008030e+03 6.668442561682393716e+03
1.908552799999996807e+02 9.060580269825402866e+03 6.457525808969777245e+03
1.908764244999996720e+02 8.926167696199958300e+03 6.258014872984848807e+03
1.908975689999996632e+02 8.795860844565342632e+03 6.069039187101595417e+03
1.909187134999996545e+02 8.669445398853693405e+03 5.889813089487442085e+03
1.909398579999996457e+02 8.546722847170169189e+03 5.719625823642169962e+03
1.909610024999996369e+02 8.427508991392032840e+03 5.557832910142752553e+03
1.909821469999996282e+02 8.311632626626696947e+03 5.403848676163412165e+03
1.910032914999996194e+02 8.198934367971745814e+03 5.257139766348236662e+03
1.910244359999996107e+02 8.089265605422680892e+03 5.117219488575308787e+03
1.910455804999996019e+02 7.982487570604370376e+03 4.983642872522728794e+03
1.910667249999995931e+02 7.878470501366426106e+03 4.856002338861288990e+03
1.910878694999995844e+02 7.777092892264447073e+03 4.733923893241641963e+03
1.911090139999995756e+02 7.678240820617361351e+03 4.617063772711569072e+03
1.911301584999995669e+02 7.581807339239394423e+03 4.505105483341696527e+03
1.911513029999995581e+02 7.487691928139170159e+03 4.397757177092235906e+03
1.911724474999995493e+02 7.395799998492989289e+03 4.294749323667358112e+03
1.911935919999995406e+02 7.306042443065021871e+03 4.195832639556680988e+03
1.912147364999995318e+02 7.218335227987431608e+03 4.100776241879581903e+03
1.912358809999995231e+02 7.132599021448580061e+03 4.009365999208977883e+03
1.912570254999995143e+02 7.048758855383979608e+03 3.921403055404043243e+03
1.912781699999995055e+02 6.966743816735949622e+03 3.836702505745849066e+03
1.912993144999994968e+02 6.886486765255749560e+03 3.755092207444046835e+03
1.913204589999994880e+02 6.807924075175392318e+03 3.676411708946796807e+03
1.913416034999994793e+02 6.730995398383591237e+03 3.600511284506239917e+03
