# Distance                   Potential                   Force
1.900095000000000312e+02 5.610346592838601646e+04 1.838449194607085316e+06
1.900302457000000231e+02 3.854405026157252723e+04 4.321662438603332266e+05
1.900509914000000151e+02 3.214485663359458704e+04 2.248833854800508125e+05
1.900717371000000071e+02 2.839357914774124583e+04 1.467167654704382585e+05
1.900924827999999991e+02 2.580369545612918228e+04 1.067581205639141845e+05
1.901132284999999911e+02 2.385560853409272022e+04 8.285885097928353935e+04
1.901339741999999831e+02 2.231026952388699283e+04 6.711257570246927207e+04
1.901547198999999750e+02 2.103910947202469470e+04 5.603195489501637348e+04
1.901754655999999670e+02 1.996552721460756584e+04 4.785295613781568682e+04
1.901962112999999590e+02 1.904044090775682707e+04 4.159266501156883169e+04
1.902169569999999510e+02 1.823063939732550716e+04 3.666240495059362001e+04
1.902377026999999430e+02 1.751267557265258438e+04 3.268927750023285989e+04
1.902584483999999350e+02 1.686942242755212283e+04 2.942622821604603814e+04
1.902791940999999269e+02 1.628801518412237056e+04 2.670344936395725017e+04
1.902999397999999189e+02 1.575856247654423350e+04 2.440059137938362983e+04
1.903206854999999109e+02 1.527330709140909858e+04 2.243011092442484005e+04
1.903414311999999029e+02 1.482606117294598880e+04 2.072689064335583680e+04
1.903621768999998949e+02 1.441181528196759245e+04 1.924154644224124786e+04
1.903829225999998869e+02 1.402646111700932306e+04 1.793598453536875240e+04
1.904036682999998789e+02 1.366659061498981100e+04 1.678037581369556210e+04
1.904244139999998708e+02 1.332934762928190685e+04 1.575104855580196454e+04
1.904451596999998628e+02 1.301231657981805074e+04 1.482899113594114897e+04
1.904659053999998548e+02 1.271343759980183677e+04 1.399876897576833289e+04
1.904866510999998468e+02 1.243094099760050631e+04 1.324772843749583080e+04
1.905073967999998388e+02 1.216329601660238586e+04 1.256540306214047632e+04
1.905281424999998308e+02 1.190917032741027833e+04 1.194306482753716773e+04
1.905488881999998227e+02 1.166739767872396988e+04 1.137338088588525716e+04
1.905696338999998147e+02 1.143695182278519496e+04 1.085014806344871431e+04
1.905903795999998067e+02 1.121692531804025384e+04 1.036808540298165462e+04
1.906111252999997987e+02 1.100651216026021211e+04 9.922670527329699325e+03
1.906318709999997907e+02 1.080499344627510800e+04 9.510009438119552215e+03
1.906526166999997827e+02 1.061172546021963717e+04 9.126732075866060768e+03
1.906733623999997747e+02 1.042612971013540300e+04 8.769907910393812926e+03
1.906941080999997666e+02 1.024768454630061569e+04 8.436977238100564136e+03
1.907148537999997586e+02 1.007591807111093840e+04 8.125694893794848213e+03
1.907355994999997506e+02 9.910402110329125207e+03 7.834083848029405090e+03
1.907563451999997426e+02 9.750747061791294982e+03 7.560396731104308856e+03
1.907770908999997346e+02 9.596597473628804437e+03 7.303083754838400637e+03
1.907978365999997266e+02 9.447628232240022044e+03 7.060765830077542887e+03
1.908185822999997185e+02 9.303541262471502705e+03 6.832211928404984974e+03
1.908393279999997105e+02 9.164062660116875122e+03 6.616319929928904457e+03
1.908600736999997025e+02 9.028940190945291761e+03 6.412100349414529774e+03
1.908808193999996945e+02 8.897941101808688472e+03 6.218662450756218277e+03
1.909015650999996865e+02 8.770850198542917497e+03 6.035202352529578093e+03
1.909223107999996785e+02 8.647468152827770609e+03 5.860992800868089034e+03
1.909430564999996705e+02 8.527610006256834822e+03 5.695374344498881328e+03
1.909638021999996624e+02 8.411103844864450366e+03 5.537747693729414095e+03
1.909845478999996544e+02 8.297789621477630135e+03 5.387567083006554640e+03
1.910052935999996464e+02 8.187518106674017872e+03 5.244334487297410305e+03
1.910260392999996384e+02 8.080149951966461231e+03 5.107594567455756987e+03
1.910467849999996304e+02 7.975554851206452440e+03 4.976930240096927264e+03
1.910675306999996224e+02 7.873610788187064827e+03 4.851958784212327373e+03
1.910882763999996143e+02 7.774203360099578276e+03 4.732328410524261926e+03
1.911090220999996063e+02 7.677225167911193239e+03 4.617715230974353290e+03
1.911297677999995983e+02 7.582575265928962835e+03 4.507820575200919848e+03
1.911505134999995903e+02 7.490158663833275568e+03 4.402368608748272891e+03
1.911712591999995823e+02 7.399885875332746764e+03 4.301104214349077665e+03
1.911920048999995743e+02 7.311672508335069324e+03 4.203791103159298473e+03
1.912127505999995662e+02 7.225438892166014739e+03 4.110210127489203842e+03
1.912334962999995582e+02 7.141109737916865924e+03 4.020157770513840660e+03
1.912542419999995502e+02 7.058613828473775357e+03 3.933444791784757399e+03
1.912749876999995422e+02 6.977883735191539927e+03 3.849895010201795685e+03
1.912957333999995342e+02 6.898855558529206974e+03 3.769344208521470136e+03
1.913164790999995262e+02 6.821468690273086395e+03 3.691639145544400435e+03
1.913372247999995182e+02 6.745665595241606752e+03 3.616636663894450066e+03
1.913579704999995101e+02 6.671391610600857348e+03 3.544202882822602987e+03
1.913787161999995021e+02 6.598594761125104924e+03 3.474212466777914415e+03
1.913994618999994941e+02 6.527225588916538982e+03 3.406547961617890451e+03
1.914202075999994861e+02 6.457236996256748171e+03 3.341099191308310310e+03
1.914409532999994781e+02 6.388584100401781143e+03 3.277762708810209006e+03
1.914616989999994701e+02 6.321224099255588953e+03 3.216441295588322646e+03
1.914824446999994620e+02 6.255116146965195185e+03 3.157043504816745553e+03
1.915031903999994540e+02 6.190221238577329132e+03 3.099483243917201435e+03
1.915239360999994460e+02 6.126502102981472490e+03 3.043679392554712649e+03
1.915446817999994380e+02 6.063923103440207342e+03 2.989555452644044180e+03
1.915654274999994300e+02 6.002450145075190449e+03 2.937039227296509125e+03
1.915861731999994220e+02 5.942050588737404723e+03 2.886062525967494821e+03
1.916069188999994140e+02 5.882693170743888004e+03 2.836560893356344423e+03
1.916276645999994059e+02 5.824347928011447038e+03 2.788473359867315139e+03
1.916484102999993979e+02 5.766986128160710905e+03 2.741742211667418360e+03
1.916691559999993899e+02 5.710580204202623463e+03 2.696312778578106645e+03
