# Distance                   Potential                   Force
2.100105000000000359e+02 5.998994233606424677e+04 1.792977642197499052e+06
2.100312455000000398e+02 4.202268282461741182e+04 4.586006803268881631e+05
2.100519910000000436e+02 3.517280815035469277e+04 2.425706049053288880e+05
2.100727365000000475e+02 3.111188790191257795e+04 1.593560319140818028e+05
2.100934820000000514e+02 2.829337803768445156e+04 1.163978810560111160e+05
2.101142275000000552e+02 2.616678934127823959e+04 9.055775711048943049e+04
2.101349730000000591e+02 2.447646111414320330e+04 7.346894096603344951e+04
2.101557185000000629e+02 2.308407744149294740e+04 6.141170972237412207e+04
2.101764640000000668e+02 2.190689444730144169e+04 5.249426602754396299e+04
2.101972095000000706e+02 2.089173601329716257e+04 4.565832747716896120e+04
2.102179550000000745e+02 2.000253820836941304e+04 4.026815960648194596e+04
2.102387005000000784e+02 1.921379368192810216e+04 3.592009140054773889e+04
2.102594460000000822e+02 1.850684307329773947e+04 3.234616187561742481e+04
2.102801915000000861e+02 1.786765348015325071e+04 2.936189777731586219e+04
2.103009370000000899e+02 1.728542429930863000e+04 2.683637869994682842e+04
2.103216825000000938e+02 1.675167781238829048e+04 2.467426204388595943e+04
2.103424280000000977e+02 1.625964628680725036e+04 2.280455840313139925e+04
2.103631735000001015e+02 1.580384720502459459e+04 2.117338354599177546e+04
2.103839190000001054e+02 1.537978166225801760e+04 1.973914053030324430e+04
2.104046645000001092e+02 1.498371563395451449e+04 1.846923497514462724e+04
2.104254100000001131e+02 1.461251835038381978e+04 1.733778498891049821e+04
2.104461555000001169e+02 1.426354086729653318e+04 1.632399252851410711e+04
2.104669010000001208e+02 1.393452346860930993e+04 1.541096438240866519e+04
2.104876465000001247e+02 1.362352410303937904e+04 1.458484488406460878e+04
2.105083920000001285e+02 1.332886240195002392e+04 1.383416863098671092e+04
2.105291375000001324e+02 1.304907540022878857e+04 1.314937099780658355e+04
2.105498830000001362e+02 1.278288215896144175e+04 1.252241349808207815e+04
2.105706285000001401e+02 1.252915523782384844e+04 1.194649386806413168e+04
2.105913740000001440e+02 1.228689749437771388e+04 1.141581942424337831e+04
2.106121195000001478e+02 1.205522306671079423e+04 1.092542821663180803e+04
2.106328650000001517e+02 1.183334167119877566e+04 1.047104666749899661e+04
2.106536105000001555e+02 1.162054554948513396e+04 1.004897533456080055e+04
2.106743560000001594e+02 1.141619854911372749e+04 9.655996551056816315e+03
2.106951015000001632e+02 1.121972693512831211e+04 9.289299227433490159e+03
2.107158470000001671e+02 1.103061161553287639e+04 8.946417222441970807e+03
2.107365925000001710e+02 1.084838152897819418e+04 8.625178523048762145e+03
2.107573380000001748e+02 1.067260799355503696e+04 8.323663094194274890e+03
2.107780835000001787e+02 1.050289985485988836e+04 8.040167728294674816e+03
2.107988290000001825e+02 1.033889930228147387e+04 7.773176580995528639e+03
2.108195745000001864e+02 1.018027824674583462e+04 7.521336353077167587e+03
2.108403200000001902e+02 1.002673517245198673e+04 7.283435289572620604e+03
2.108610655000001941e+02 9.877992390552855795e+03 7.058385331408630918e+03
2.108818110000001980e+02 9.733793635138013997e+03 6.845206883496226510e+03
