# Distance                   Potential                   Force
1.900095000000000312e+02 5.610345008613605023e+04 1.838450859113926999e+06
1.900296629000000337e+02 3.879894641350098391e+04 4.428115673731804709e+05
1.900498258000000362e+02 3.241071136592249604e+04 2.314849706646836421e+05
1.900699887000000388e+02 2.865396822290751152e+04 1.513192116345210525e+05
1.900901516000000413e+02 2.605642469432693542e+04 1.102269447302568879e+05
1.901103145000000438e+02 2.410084699560302033e+04 8.561084051091411675e+04
1.901304774000000464e+02 2.254865077965251112e+04 6.937549195696845709e+04
1.901506403000000489e+02 2.127130767368932356e+04 5.794235454031669360e+04
1.901708032000000514e+02 2.019215471800871455e+04 4.949855143577622948e+04
1.901909661000000540e+02 1.926203003094161977e+04 4.303284906739681173e+04
1.902111290000000565e+02 1.844764731287042741e+04 3.793910506104349042e+04
1.902312919000000591e+02 1.772549466090756323e+04 3.383310418547860900e+04
1.902514548000000616e+02 1.707839077436289517e+04 3.046015835640118894e+04
1.902716177000000641e+02 1.649342575455772385e+04 2.764513561268967896e+04
1.902917806000000667e+02 1.596067073274390350e+04 2.526386670152263105e+04
1.903119435000000692e+02 1.547233720073925360e+04 2.322600111719866254e+04
1.903321064000000717e+02 1.502221104047649897e+04 2.146431500770498678e+04
1.903522693000000743e+02 1.460526063380636515e+04 1.992781453471427449e+04
1.903724322000000768e+02 1.421735882685066645e+04 1.857715590010437882e+04
1.903925951000000794e+02 1.385508142911082723e+04 1.738152541864069644e+04
1.904127580000000819e+02 1.351555841260119996e+04 1.631646594590445238e+04
1.904329209000000844e+02 1.319636217907831815e+04 1.536233210496832726e+04
1.904530838000000870e+02 1.289542239902677466e+04 1.450317264288257866e+04
1.904732467000000895e+02 1.261096022474452184e+04 1.372590872822036727e+04
1.904934096000000920e+02 1.234143684777700400e+04 1.301972098698640730e+04
1.905135725000000946e+02 1.208551282539397653e+04 1.237558617087845596e+04
1.905337354000000971e+02 1.184201559497180642e+04 1.178592268031915410e+04
1.905538983000000997e+02 1.160991328633245757e+04 1.124431635166314481e+04
1.905740612000001022e+02 1.138829343014632286e+04 1.074530616408848437e+04
1.905942241000001047e+02 1.117634551006558104e+04 1.028421519129560875e+04
1.906143870000001073e+02 1.097334655992168518e+04 9.857016079147357232e+03
1.906345499000001098e+02 1.077864919364067282e+04 9.460223128536163131e+03
1.906547128000001123e+02 1.059167159392784197e+04 9.090805067057050110e+03
1.906748757000001149e+02 1.041188908965088376e+04 8.746114045639364122e+03
1.906950386000001174e+02 1.023882703057949402e+04 8.423827460569204050e+03
1.907152015000001199e+02 1.007205472835178989e+04 8.121899989104520500e+03
1.907353644000001225e+02 9.911180278981340962e+03 7.838523815575636945e+03
1.907555273000001250e+02 9.755846118328325247e+03 7.572095468740812976e+03
1.907756902000001276e+02 9.605725190244767873e+03 7.321188028680778189e+03
1.907958531000001301e+02 9.460517629418794968e+03 7.084527720196409973e+03
1.908160160000001326e+02 9.319947878664470409e+03 6.860974109421373214e+03
1.908361789000001352e+02 9.183762174566456451e+03 6.649503275696148194e+03
1.908563418000001377e+02 9.051726346774872582e+03 6.449193452357289971e+03
1.908765047000001402e+02 8.923623885451424940e+03 6.259212725904216313e+03
1.908966676000001428e+02 8.799254238850626280e+03 6.078808458944614358e+03
1.909168305000001453e+02 8.678431309133406103e+03 5.907298162854397560e+03
1.909369934000001479e+02 8.560982119529411648e+03 5.744061594607314873e+03
1.909571563000001504e+02 8.446745630103767326e+03 5.588533891320118528e+03
1.909773192000001529e+02 8.335571682813442749e+03 5.440199587710042579e+03
