# Distance                   Potential                   Force
2.000100000000000193e+02 5.754826252113495866e+04 1.814903901300187688e+06
2.000307456000000172e+02 3.977883531508129818e+04 4.455719033830570406e+05
2.000514912000000152e+02 3.315260912827462744e+04 2.337393866505519836e+05
2.000722368000000131e+02 2.924691109813365620e+04 1.529941631520983647e+05
2.000929824000000110e+02 2.654385389018727074e+04 1.115132050739709521e+05
2.001137280000000089e+02 2.450798737634169083e+04 8.663239465551580361e+04
2.001344736000000069e+02 2.289179747510960806e+04 7.020873126034045708e+04
2.001552192000000048e+02 2.156176765901485851e+04 5.863618598844714870e+04
2.001759648000000027e+02 2.043818660580457799e+04 5.008572302599223622e+04
2.001967104000000006e+02 1.946990318069749628e+04 4.353618366012987099e+04
2.002174559999999985e+02 1.862226633437248165e+04 3.837505838327883976e+04
2.002382015999999965e+02 1.787079016576927461e+04 3.421388654217412841e+04
2.002589471999999944e+02 1.719757568975541290e+04 3.079505317691337041e+04
2.002796927999999923e+02 1.658917004959866608e+04 2.794134954272989489e+04
2.003004383999999902e+02 1.603522439998642039e+04 2.552709562604284292e+04
2.003211839999999881e+02 1.552761918810402676e+04 2.346081782481062692e+04
2.003419295999999861e+02 1.505987506609679258e+04 2.167444135976891994e+04
2.003626751999999840e+02 1.462674487858962129e+04 2.011631677258489435e+04
2.003834207999999819e+02 1.422392411734435882e+04 1.874658754285324540e+04
2.004041663999999798e+02 1.384784103348470126e+04 1.753403364118497848e+04
2.004249119999999778e+02 1.349550161348860820e+04 1.645387201043423556e+04
2.004456575999999757e+02 1.316437315360914181e+04 1.548619303209527061e+04
2.004664031999999736e+02 1.285229550843571997e+04 1.461482910206139786e+04
2.004871487999999715e+02 1.255741252086213171e+04 1.382652265862174318e+04
2.005078943999999694e+02 1.227811839649050671e+04 1.311030546432838855e+04
2.005286399999999674e+02 1.201301529920969188e+04 1.245702934880635439e+04
2.005493855999999653e+02 1.176087947956443350e+04 1.185900715344785385e+04
2.005701311999999632e+02 1.152063396715065392e+04 1.130973494496535386e+04
2.005908767999999611e+02 1.129132636648361768e+04 1.080367490647743580e+04
2.006116223999999590e+02 1.107211065983674234e+04 1.033608405109886735e+04
2.006323679999999570e+02 1.086223218476651891e+04 9.902877906159998020e+03
2.006531135999999549e+02 1.066101514813447648e+04 9.500521148081521460e+03
2.006738591999999528e+02 1.046785218262647686e+04 9.125939196664292467e+03
2.006946047999999507e+02 1.028219556000651755e+04 8.776446248021858992e+03
2.007153503999999486e+02 1.010354975738325811e+04 8.449686302896341658e+03
2.007360959999999466e+02 9.931465135518867100e+03 8.143584544749386623e+03
2.007568415999999445e+02 9.765532536616072321e+03 7.856307018154275283e+03
2.007775871999999424e+02 9.605378646658258731e+03 7.586227007547375251e+03
2.007983327999999403e+02 9.450661996864266257e+03 7.331896858241497284e+03
2.008190783999999383e+02 9.301069502082977124e+03 7.092024243624866358e+03
2.008398239999999362e+02 9.156313452429028985e+03 6.865452084812524845e+03
2.008605695999999341e+02 9.016128889227928084e+03 6.651141486381967297e+03
2.008813151999999320e+02 8.880271308211304131e+03 6.448157175030241888e+03
2.009020607999999299e+02 8.748514642502328570e+03 6.255655025063914763e+03
2.009228063999999279e+02 8.620649485734978953e+03 6.072871331580059632e+03
2.009435519999999258e+02 8.496481522026369930e+03 5.899113553538533779e+03
2.009642975999999237e+02 8.375830134755862673e+03 5.733752298094911566e+03
2.009850431999999216e+02 8.258527170422386916e+03 5.576214357180004299e+03
2.010057887999999195e+02 8.144415837428106897e+03 5.425976639390079981e+03
2.010265343999999175e+02 8.033349722612580081e+03 5.282560866349219395e+03
2.010472799999999154e+02 7.925191910847125655e+03 5.145528924032959367e+03
2.010680255999999133e+02 7.819814195083679806e+03 5.014478777047490439e+03
2.010887711999999112e+02 7.717096366006504468e+03 4.889040868286346267e+03
2.011095167999999092e+02 7.616925571917075104e+03 4.768874938324649520e+03
2.011302623999999071e+02 7.519195740737899541e+03 4.653667208827151626e+03
2.011510079999999050e+02 7.423807057089048612e+03 4.543127882513092118e+03
2.011717535999999029e+02 7.330665488301528057e+03 4.436988919136869299e+03
2.011924991999999008e+02 7.239682354011009011e+03 4.335002052749127870e+03
2.012132447999998988e+02 7.150773934643681059e+03 4.236937020392181694e+03
2.012339903999998967e+02 7.063861114681174513e+03 4.142579976514359259e+03
2.012547359999998946e+02 6.978869057087790679e+03 4.051732070888132057e+03
2.012754815999998925e+02 6.895726905712258485e+03 3.964208170791564953e+03
2.012962271999998904e+02 6.814367512848603837e+03 3.879835710747959183e+03
