# Distance                   Potential                   Force
2.100105000000000359e+02 5.998993881197676819e+04 1.792977977142763790e+06
2.100310823000000369e+02 4.209776145925339370e+04 4.616142118149324670e+05
2.100516646000000378e+02 3.525227838790963142e+04 2.444896482249860419e+05
2.100722469000000387e+02 3.119021497189953880e+04 1.607091180600319058e+05
2.100928292000000397e+02 2.836966587250813245e+04 1.174240677406966133e+05
2.101134115000000406e+02 2.624097960620320373e+04 9.137509997476535500e+04
2.101339938000000416e+02 2.454868688328957069e+04 7.414285572458809474e+04
2.101545761000000425e+02 2.315450826335933743e+04 6.198176805041165062e+04
2.101751584000000435e+02 2.197569395162580258e+04 5.298604440916549356e+04
2.101957407000000444e+02 2.095905091836020802e+04 4.608922493351640878e+04
2.102163230000000453e+02 2.006849693758352805e+04 4.065050254188757390e+04
2.102369053000000463e+02 1.927850789114182408e+04 3.626290477089986962e+04
2.102574876000000472e+02 1.857040987584385584e+04 3.265623572504925687e+04
2.102780699000000482e+02 1.793015763254531339e+04 2.964445882319319207e+04
2.102986522000000491e+02 1.734694012601685608e+04 2.709552937887512599e+04
2.103192345000000500e+02 1.681227083124887577e+04 2.491327683659656759e+04
2.103398168000000510e+02 1.631937455859923284e+04 2.302608939747532349e+04
2.103603991000000519e+02 1.586276244764397052e+04 2.137960648162091456e+04
2.103809814000000529e+02 1.543793017039177539e+04 1.993186075347057704e+04
2.104015637000000538e+02 1.504113904025761803e+04 1.864996574546377087e+04
2.104221460000000548e+02 1.466925425812165122e+04 1.750780631535157954e+04
2.104427283000000557e+02 1.431962337876408674e+04 1.648439603465654000e+04
2.104633106000000566e+02 1.398998362883156915e+04 1.556268797755477135e+04
2.104838929000000576e+02 1.367839027433872616e+04 1.472869988217780701e+04
2.105044752000000585e+02 1.338316058183515634e+04 1.397086119709323975e+04
2.105250575000000595e+02 1.310282949258056760e+04 1.327951927980580513e+04
2.105456398000000604e+02 1.283611420653450659e+04 1.264656143885345045e+04
2.105662221000000613e+02 1.258188562253866439e+04 1.206512243619337642e+04
2.105868044000000623e+02 1.233914511065582155e+04 1.152935581780767279e+04
2.106073867000000632e+02 1.210700547213645768e+04 1.103425346096978319e+04
2.106279690000000642e+02 1.188467521801696967e+04 1.057550192977861661e+04
2.106485513000000651e+02 1.167144549982696844e+04 1.014936720505176527e+04
2.106691336000000661e+02 1.146667917634214427e+04 9.752601486274857962e+03
2.106897159000000670e+02 1.126980161329427028e+04 9.382367308825461805e+03
2.107102982000000679e+02 1.108029289860490644e+04 9.036175352535132333e+03
2.107308805000000689e+02 1.089768122124118236e+04 8.711833156496833908e+03
2.107514628000000698e+02 1.072153721235474404e+04 8.407402582108154093e+03
2.107720451000000708e+02 1.055146908668930337e+04 8.121164339325180663e+03
2.107926274000000717e+02 1.038711845305548923e+04 7.851588250863705980e+03
2.108132097000000726e+02 1.022815668698653099e+04 7.597308204897938595e+03
2.108337920000000736e+02 1.007428177800294543e+04 7.357100959845146463e+03
2.108543743000000745e+02 9.925215579354115107e+03 7.129868130538898185e+03
2.108749566000000755e+02 9.780701400519918025e+03 6.914620814859777965e+03
2.108955389000000764e+02 9.640501892795733511e+03 6.710466422153698659e+03
2.109161212000000774e+02 9.504397186446631167e+03 6.516597345839348236e+03
2.109367035000000783e+02 9.372183244586949513e+03 6.332281187247078378e+03
2.109572858000000792e+02 9.243670404418355247e+03 6.156852289552169168e+03
2.109778681000000802e+02 9.118682080977776423e+03 5.989704382424411051e+03
2.109984504000000811e+02 8.997053612289921148e+03 5.830284171833503933e+03
2.110190327000000821e+02 8.878631227934287381e+03 5.678085736965681463e+03
2.110396150000000830e+02 8.763271125638249941e+03 5.532645618696813472e+03
2.110601973000000839e+02 8.650838642690458073e+03 5.393538502528519530e+03
2.110807796000000849e+02 8.541207510805343190e+03 5.260373414110981685e+03
2.111013619000000858e+02 8.434259184621108943e+03 5.132790358069335525e+03
2.111219442000000868e+02 8.329882235328754177e+03 5.010457341311501295e+03
2.111425265000000877e+02 8.227971802047837627e+03 4.893067730717432823e+03
2.111631088000000886e+02 8.128429094518557577e+03 4.780337902407266483e+03
2.111836911000000896e+02 8.031160941495847510e+03 4.672005145912318767e+03
2.112042734000000905e+02 7.936079379931458789e+03 4.567825791732910147e+03
2.112248557000000915e+02 7.843101280632562521e+03 4.467573535126684874e+03
2.112454380000000924e+02 7.752148006605238152e+03 4.371037932665796689e+03
2.112660203000000934e+02 7.663145100741026909e+03 4.278023051241546455e+03
2.112866026000000943e+02 7.576021999894572218e+03 4.188346251871524146e+03
2.113071849000000952e+02 7.490711772739536173e+03 4.101837092951820523e+03
2.113277672000000962e+02 7.407150879085299493e+03 4.018336339556960411e+03
2.113483495000000971e+02 7.325278948594959729e+03 3.937695067074128019e+03
2.113689318000000981e+02 7.245038577070920837e+03 3.859773848908378568e+03
2.113895141000000990e+02 7.166375138672477988e+03 3.784442019247426742e+03
2.114100964000000999e+02 7.089236612603768663e+03 3.711577002957664718e+03
2.114306787000001009e+02 7.013573422963821031e+03 3.641063705622380894e+03
2.114512610000001018e+02 6.939338290585688810e+03 3.572793957549421975e+03
2.114718433000001028e+02 6.866486095811146697e+03 3.506666006286347056e+03
2.114924256000001037e+02 6.794973751253417504e+03 3.442584052801558755e+03
2.115130079000001047e+02 6.724760083694282002e+03 3.380457827032247224e+03
2.115335902000001056e+02 6.655805724345437739e+03 3.320202198975228384e+03
2.115541725000001065e+02 6.588073006778232411e+03 3.261736821913805670e+03
2.115747548000001075e+02 6.521525871892308714e+03 3.204985804740561889e+03
2.115953371000001084e+02 6.456129779352688274e+03 3.149877410659029920e+03
2.116159194000001094e+02 6.391851624977887695e+03 3.096343779832209293e+03
2.116365017000001103e+02 6.328659663609026211e+03 3.044320673797903510e+03
2.116570840000001112e+02 6.266523437032422407e+03 2.993747239693817392e+03
2.116776663000001122e+02 6.205413706566330802e+03 2.944565792533181593e+03
2.116982486000001131e+02 6.145302389956927072e+03 2.896721613947278001e+03
2.117188309000001141e+02 6.086162502259527173e+03 2.850162765967455016e+03
2.117394132000001150e+02 6.027968100408997088e+03 2.804839918558348472e+03
2.117599955000001160e+02 5.970694231208493875e+03 2.760706189738142257e+03
2.117805778000001169e+02 5.914316882488456031e+03 2.717716997232570066e+03
2.118011601000001178e+02 5.858812937208511357e+03 2.675829920708477403e+03
2.118217424000001188e+02 5.804160130293505972e+03 2.635004573721616453e+03
2.118423247000001197e+02 5.750337008012002116e+03 2.595202484592971359e+03
2.118629070000001207e+02 5.697322889720901912e+03 2.556386985499411367e+03
2.118834893000001216e+02 5.645097831813931407e+03 2.518523109128805118e+03
2.119040716000001225e+02 5.593642593724473045e+03 2.481577492307565535e+03
2.119246539000001235e+02 5.542938605844887206e+03 2.445518286060783794e+03
2.119452362000001244e+02 5.492967939235074482e+03 2.410315071612164047e+03
2.119658185000001254e+02 5.443713277002711038e+03 2.375938781873462631e+03
2.119864008000001263e+02 5.395157887246466089e+03 2.342361628011613902e+03
2.120069831000001273e+02 5.347285597461695943e+03 2.309557030716485315e+03
2.120275654000001282e+02 5.300080770315341397e+03 2.277499555823763330e+03
2.120481477000001291e+02 5.253528280703861128e+03 2.246164853976071299e+03
2.120687300000001301e+02 5.207613494013962736e+03 2.215529604031399231e+03
2.120893123000001310e+02 5.162322245511908477e+03 2.185571459951547695e+03
2.121098946000001320e+02 5.117640820792281374e+03 2.156269000924757620e+03
2.121304769000001329e+02 5.073555937221995919e+03 2.127601684496282360e+03
2.121510592000001338e+02 5.030054726319878682e+03 2.099549802498488134e+03
2.121716415000001348e+02 4.987124717016114118e+03 2.072094439588347086e+03
2.121922238000001357e+02 4.944753819739804385e+03 2.045217434215055619e+03
2.122128061000001367e+02 4.902930311286324468e+03 2.018901341854085558e+03
2.122333884000001376e+02 4.861642820419342570e+03 1.993129400356429414e+03
2.122539707000001385e+02 4.820880314165540767e+03 1.967885497273154215e+03
2.122745530000001395e+02 4.780632084762595696e+03 1.943154139025826908e+03
2.122951353000001404e+02 4.740887737223788463e+03 1.918920421802940837e+03
2.123157176000001414e+02 4.701637177484812128e+03 1.895170004071238736e+03
2.123362999000001423e+02 4.662870601100623389e+03 1.871889080598907185e+03
2.123568822000001433e+02 4.624578482462243301e+03 1.849064357895026433e+03
2.123774645000001442e+02 4.586751564505247188e+03 1.826683030976481177e+03
2.123980468000001451e+02 4.549380848883499311e+03 1.804732761379818839e+03
2.124186291000001461e+02 4.512457586583308512e+03 1.783201656341327180e+03
2.124392114000001470e+02 4.475973268954705418e+03 1.762078249073944789e+03
2.124597937000001480e+02 4.439919619137935115e+03 1.741351480074532219e+03
2.124803760000001489e+02 4.404288583864631619e+03 1.721010679399578976e+03
2.125009583000001498e+02 4.369072325614344663e+03 1.701045549851636451e+03
2.125215406000001508e+02 4.334263215108193435e+03 1.681446151022616959e+03
2.125421229000001517e+02 4.299853824122565129e+03 1.662202884143733399e+03
2.125627052000001527e+02 4.265836918606780273e+03 1.643306477695142348e+03
2.125832875000001536e+02 4.232205452089448045e+03 1.624747973731459297e+03
2.126038698000001546e+02 4.198952559359300722e+03 1.606518714882158747e+03
2.126244521000001555e+02 4.166071550406953975e+03 1.588610331988528969e+03
2.126450344000001564e+02 4.133555904614898282e+03 1.571014732341294348e+03
2.126656167000001574e+02 4.101399265183698844e+03 1.553724088485329958e+03
2.126861990000001583e+02 4.069595433783023964e+03 1.536730827559976888e+03
2.127067813000001593e+02 4.038138365416875331e+03 1.520027621145474086e+03
2.127273636000001602e+02 4.007022163492770687e+03 1.503607375587837851e+03
