timestep	potential_energy	temperature
0	-0.02674295567	0
100000	-479.4700317	0.7175897956
200000	-595.718811	0.8985155225
300000	-806.7886353	0.9775285125
400000	-931.3039551	0.9997813106
500000	-1103.985962	1.026964426
600000	-1240.283936	1.00634563
700000	-1318.266602	1.011482596
800000	-1462.422363	1.015039325
900000	-1539.078613	0.9865701795
1000000	-1716.254639	1.028733611
1100000	-1837.905762	1.018119216
1200000	-1979.869629	1.00506711
1300000	-2088.372559	1.012019396
1400000	-2235.936523	1.006175518
1500000	-2376.575684	1.008389115
1600000	-2457.381836	1.014566064
1700000	-2601.651611	1.008334398
1800000	-2689.827148	1.012642384
1900000	-2855.323975	1.004451036
2000000	-2924.595947	0.9907545447
2100000	-3062.789062	1.02220881
2200000	-3083.21875	1.011752009
2300000	-3117.581787	1.028648257
2400000	-3252.753174	1.016783357
2500000	-3364.140869	1.024554372
2600000	-3445.010254	1.003139496
2700000	-3583.024414	1.015781283
2800000	-3694.749756	1.0090729
2900000	-3886.09375	0.9978752732
3000000	-3936.800293	0.9942694902
3100000	-4061.997559	0.9959504008
3200000	-4135.337891	1.005977988
3300000	-4270.585938	1.007540464
3400000	-4341.883789	1.022839427
3500000	-4426.124023	1.008646488
3600000	-4498.193359	1.000428319
3700000	-4551.921875	1.005003095
3800000	-4615.929688	1.016550541
3900000	-4660.591309	1.018173575
4000000	-4722.727051	1.014881253
4100000	-4723.429688	1.021021008
4200000	-4878.82373	1.00926888
4300000	-4926.469727	0.9961041808
4400000	-4972.725586	0.9947349429
4500000	-5074.083984	1.015297055
4600000	-5156.125488	1.020545959
4700000	-5234.915039	1.010986447
4800000	-5339.283203	1.029956579
4900000	-5359.879883	0.9954891205
5000000	-5422.973633	0.9939763546
5100000	-5441.662109	1.008124709
5200000	-5511.083496	1.014728427
5300000	-5526.238281	1.008562565
5400000	-5638.519531	1.018356204
5500000	-5682.388672	0.9827026725
5600000	-5683.501953	0.9996801019
5700000	-5735.571289	0.9940041304
5800000	-5702.507812	0.9890725613
5900000	-5826.373047	1.007684946
6000000	-5891.511719	1.012900829
6100000	-5984.068359	1.017212152
6200000	-6022.378906	1.018014789
6300000	-5978.685547	1.01741147
6400000	-5953.200195	1.000961542
6500000	-6027.73584	1.005230665
6600000	-6051.74707	1.008333802
6700000	-6123.760742	1.012686729
6800000	-6230.845703	0.9972644448
6900000	-6210.216797	1.001016736
7000000	-6278.989258	0.9999809265
7100000	-6364.251953	1.006307602
7200000	-6385.473633	1.001327395
7300000	-6422.261719	0.9997671247
7400000	-6474.21582	0.9842261672
7500000	-6541.436523	0.9962870479
7600000	-6483.020508	1.008086324
7700000	-6509.07373	0.991774857
7800000	-6504.34375	0.9943751097
7900000	-6632.697754	0.9878228307
8000000	-6635.488281	0.9852049947
8100000	-6738.297852	0.9816833735
8200000	-6776.76416	1.002836466
8300000	-6807.576172	0.9962841868
8400000	-6707.080078	1.00225246
8500000	-6727.056152	1.012839437
8600000	-6785.747559	1.001813889
8700000	-6809.57666	1.007215738
8800000	-6825.103516	1.002464294
8900000	-6929.014648	1.020099521
9000000	-6895.565918	1.013752818
9100000	-6900.65918	1.004394412
9200000	-6988.906738	1.005129099
9300000	-7031.977051	1.010493875
9400000	-7027.467773	0.9862518311
9500000	-7032.06543	0.994099319
9600000	-7049.320312	1.005017638
9700000	-7115.879395	0.9883645773
9800000	-7190.635742	1.006500602
9900000	-7220.287109	1.018295169
10000000	-7311.303711	1.004873514
10100000	-7447.025879	1.013938785
10200000	-7472.613281	1.005652308
10300000	-7503.17041	1.013752699
10400000	-7394.876953	1.014280558
10500000	-7467.157715	1.008351922
10600000	-7512.813477	0.9780000448
10700000	-7609.541992	1.001439095
10800000	-7620.71582	0.995028019
10900000	-7641.727051	1.001517177
11000000	-7689.331055	1.013383031
11100000	-7674.273926	1.005092859
11200000	-7713.102539	0.9992061257
11300000	-7697.145996	1.006064892
11400000	-7721.533203	1.003617287
11500000	-7698.108398	0.9970716238
11600000	-7652.675293	0.9873312712
11700000	-7637.401855	0.9927409291
11800000	-7711.304199	1.019563437
11900000	-7655.210938	1.013414741
12000000	-7744.35498	1.006769061
12100000	-7858.254883	1.012749434
12200000	-7837.966309	0.9876787066
12300000	-7888.46875	0.9930633307
12400000	-7906.918945	0.9885293841
12500000	-7926.560059	1.016623855
12600000	-7915.066895	1.016243219
12700000	-7930.128906	1.01709497
12800000	-7961.657227	0.9946867228
12900000	-7968.617188	1.013515949
13000000	-7842.527344	1.001028657
13100000	-7834.219238	0.9873304963
13200000	-7935.310547	0.9975654483
13300000	-7937.231445	1.00750649
13400000	-7925.917969	0.9925485849
13500000	-8020.542969	0.9923588037
13600000	-8173.201172	0.9991196394
13700000	-8091.376953	0.9892268181
13800000	-8100.249023	0.9768622518
13900000	-8136.138672	0.9998324513
14000000	-8070.214355	0.9907725453
14100000	-8147.130859	0.9811654091
14200000	-8105.255859	0.9999154806
14300000	-8153.212891	1.014210224
14400000	-8196.783203	1.007034659
14500000	-8238.282227	1.007980108
14600000	-8192.983398	1.011990905
14700000	-8208.420898	1.004904628
14800000	-8149.575684	0.9989581704
14900000	-8160.970703	1.000817537
15000000	-8093.22168	0.9833794832
15100000	-8072.834961	0.9797243476
15200000	-8141.027832	1.010977864
15300000	-8134.13916	1.017410755
15400000	-8134.253906	1.006823778
15500000	-8191.20459	1.01474762
15600000	-8075.419434	1.012640238
15700000	-8171.907715	1.00214076
15800000	-8109.316406	0.9987311959
15900000	-8155.353027	1.002376437
16000000	-8131.603516	1.005513668
16100000	-8182.636719	1.004196763
16200000	-8172.09668	1.000056863
16300000	-8115.986328	0.9987069964
16400000	-8211.072266	0.9967141151
16500000	-8085.57666	1.003894448
16600000	-8139.21875	0.9956833124
16700000	-8167.824219	0.9781570435
16800000	-8121.139648	1.017005205
16900000	-8006.160156	1.005940318
17000000	-8039.774414	1.005665183
17100000	-8020.79248	1.00560689
17200000	-8052.436523	1.010301828
17300000	-8034.100098	1.008526683
17400000	-8031.066895	0.9942069054
17500000	-7942.400879	0.977668941
17600000	-8083.134277	0.983784616
17700000	-8077.271484	0.9950645566
17800000	-8073.299805	1.011249304
17900000	-8122.855957	1.000640512
18000000	-8153.927734	1.000082254
18100000	-8195.369141	1.014109015
18200000	-8308.208008	0.9961642027
