# Distance                   Potential                   Force
1.900095000000000312e+02 5.610380793782295223e+04 1.838413238988650264e+06
1.900646153000000425e+02 2.951094005812386968e+04 1.671890972652373021e+05
1.901197306000000538e+02 2.333967733808099001e+04 7.722681699509530154e+04
1.901748459000000651e+02 2.000140569913535364e+04 4.803138809689367918e+04
1.902299612000000764e+02 1.777908749180376617e+04 3.404378339553944534e+04
1.902850765000000877e+02 1.614287904056656407e+04 2.597873470295820152e+04
1.903401918000000990e+02 1.486353130360672549e+04 2.078919002735684990e+04
1.903953071000001103e+02 1.382228102108644271e+04 1.719729950392523097e+04
1.904504224000001216e+02 1.295015028852508112e+04 1.457829498825833434e+04
1.905055377000001329e+02 1.220375394671909635e+04 1.259252121002787862e+04
1.905606530000001442e+02 1.155414739447208194e+04 1.104032203491413566e+04
1.906157683000001555e+02 1.098112207072691490e+04 9.797070248158792310e+03
1.906708836000001668e+02 1.047004903476569780e+04 8.781171973327951491e+03
1.907259989000001781e+02 1.001002143982429334e+04 7.937092325196307684e+03
1.907811142000001894e+02 9.592705644369731090e+03 7.225794110082425505e+03
1.908362295000002007e+02 9.211600843097354300e+03 6.619079728815431736e+03
1.908913448000002120e+02 8.861545217586044600e+03 6.096101394474894732e+03
1.909464601000002233e+02 8.538376696143854133e+03 5.641131513754096886e+03
1.910015754000002346e+02 8.238693931892936234e+03 5.242094240264536893e+03
1.910566907000002459e+02 7.959684125100292476e+03 4.889572393325081975e+03
1.911118060000002572e+02 7.698996557735023998e+03 4.576120034234594641e+03
1.911669213000002685e+02 7.454648085715346497e+03 4.295776696909945713e+03
1.912220366000002798e+02 7.224951415239263952e+03 4.043717732232660182e+03
1.912771519000002911e+02 7.008459910465173380e+03 3.815998424379842618e+03
1.913322672000003024e+02 6.803924586810621804e+03 3.609363908529300716e+03
1.913873825000003137e+02 6.610260215959946436e+03 3.421106037811642182e+03
1.914424978000003250e+02 6.426518333338805860e+03 3.248954259690189247e+03
1.914976131000003363e+02 6.251865537022769786e+03 3.090991471509321400e+03
1.915527284000003476e+02 6.085565887555538211e+03 2.945588456944985410e+03
1.916078437000003589e+02 5.926966518092704064e+03 2.811352306338113522e+03
1.916629590000003702e+02 5.775485781119252351e+03 2.687085475357650012e+03
1.917180743000003815e+02 5.630603416695201304e+03 2.571753018128089025e+03
1.917731896000003928e+02 5.491852344685335083e+03 2.464456160188882222e+03
1.918283049000004041e+02 5.358811771355522978e+03 2.364410831124411288e+03
1.918834202000004154e+02 5.231101367168996148e+03 2.270930108629486313e+03
1.919385355000004267e+02 5.108376323303733443e+03 2.183409770734578615e+03
1.919936508000004380e+02 4.990323133412188326e+03 2.101316335460575374e+03
1.920487661000004493e+02 4.876655977396475464e+03 2.024177104453949369e+03
1.921038814000004606e+02 4.767113607618084643e+03 1.951571831282145240e+03
1.921589967000004719e+02 4.661456656576794558e+03 1.883125714691468374e+03
1.922141120000004832e+02 4.559465299848341601e+03 1.818503478478099396e+03
1.922692273000004946e+02 4.460937219840621765e+03 1.757404347232059536e+03
1.923243426000005059e+02 4.365685825374123851e+03 1.699557764412890492e+03
1.923794579000005172e+02 4.273538689716892804e+03 1.644719728468636731e+03
1.924345732000005285e+02 4.184336175892101892e+03 1.592669645854837427e+03
1.924896885000005398e+02 4.097930223124156328e+03 1.543207618229529317e+03
1.925448038000005511e+02 4.014183272427625070e+03 1.496152095839848471e+03
