# Distance                   Potential                   Force
2.000100000000000193e+02 5.754825871552184981e+04 1.814904281130629824e+06
2.000309068000000252e+02 3.970723200265703781e+04 4.426673909719116637e+05
2.000518136000000311e+02 3.307752586087589589e+04 2.319209939222968533e+05
2.000727204000000370e+02 2.917320437432747349e+04 1.517214714870199386e+05
2.000936272000000429e+02 2.647222592221305240e+04 1.105520142860137712e+05
2.001145340000000488e+02 2.443842759368929910e+04 8.586890561465830251e+04
2.001354408000000547e+02 2.282414610426454601e+04 6.958044625903193082e+04
2.001563476000000605e+02 2.149584515735941750e+04 5.810551404177750373e+04
2.001772544000000664e+02 2.037382661116076997e+04 4.962846486859533616e+04
2.001981612000000723e+02 1.940695955334111932e+04 4.313592591955382522e+04
2.002190680000000782e+02 1.856061274397990928e+04 3.802019954869781213e+04
2.002399748000000841e+02 1.781031770001876430e+04 3.389594788004257134e+04
2.002608816000000900e+02 1.713819019929688147e+04 3.050766508580441950e+04
2.002817884000000959e+02 1.653078974580769500e+04 2.767961501000823773e+04
2.003026952000001017e+02 1.597777782282903172e+04 2.528717501690593781e+04
2.003236020000001076e+02 1.547104353075338804e+04 2.323964916512465788e+04
2.003445088000001135e+02 1.500411480597365335e+04 2.146954659965772953e+04
2.003654156000001194e+02 1.457175066010443152e+04 1.992566433032416535e+04
2.003863224000001253e+02 1.416965183764107678e+04 1.856849269824338262e+04
2.004072292000001312e+02 1.379425109086719931e+04 1.736708499632780513e+04
2.004281360000001371e+02 1.344255828616493636e+04 1.629687628619255702e+04
2.004490428000001430e+02 1.311204408311372572e+04 1.533813300693241035e+04
2.004699496000001488e+02 1.280055126750593809e+04 1.447483113153947488e+04
2.004908564000001547e+02 1.250622624981426816e+04 1.369383128658243913e+04
2.005117632000001606e+02 1.222746549547192990e+04 1.298426335666108389e+04
2.005326700000001665e+02 1.196287316629706402e+04 1.233706127282872694e+04
2.005535768000001724e+02 1.171122728669799835e+04 1.174460706806936105e+04
2.005744836000001783e+02 1.147145246747243436e+04 1.120045550837893461e+04
2.005953904000001842e+02 1.124259772788548253e+04 1.069911888112537599e+04
2.006162972000001901e+02 1.102381832050010598e+04 1.023589721117881891e+04
2.006372040000001959e+02 1.081436072724890437e+04 9.806743145113718128e+03
2.006581108000002018e+02 1.061355018917432790e+04 9.408153551961175253e+03
2.006790176000002077e+02 1.042078027633137026e+04 9.037081900636892897e+03
2.006999244000002136e+02 1.023550411248753335e+04 8.690866932192313470e+03
2.007208312000002195e+02 1.005722695122041659e+04 8.367174213387777854e+03
2.007417380000002254e+02 9.885499862704582483e+03 8.063947948926388563e+03
2.007626448000002313e+02 9.719914338838094409e+03 7.779371020711062556e+03
2.007835516000002372e+02 9.560097661959964171e+03 7.511831668151095073e+03
2.008044584000002430e+02 9.405708911865673144e+03 7.259895562437139233e+03
2.008253652000002489e+02 9.256435509066735904e+03 7.022282287454626385e+03
2.008462720000002548e+02 9.111990210696430950e+03 6.797845440590466751e+03
2.008671788000002607e+02 8.972108490214151971e+03 6.585555722681252519e+03
2.008880856000002666e+02 8.836546243919889093e+03 6.384486508479931217e+03
2.009089924000002725e+02 8.705077776878684745e+03 6.193801485241554474e+03
2.009298992000002784e+02 8.577494028649223765e+03 6.012744023299464061e+03
2.009508060000002843e+02 8.453601005578759214e+03 5.840628003305454513e+03
2.009717128000002901e+02 8.333218391654705556e+03 5.676829873542586938e+03
2.009926196000002960e+02 8.216178314215625505e+03 5.520781749985647366e+03
2.010135264000003019e+02 8.102324244396701033e+03 5.371965403578155929e+03
2.010344332000003078e+02 7.991510015156805821e+03 5.229907005060563279e+03
2.010553400000003137e+02 7.883598942217071453e+03 5.094172518822134407e+03
2.010762468000003196e+02 7.778463035322361065e+03 4.964363654598460016e+03
2.010971536000003255e+02 7.675982288989081098e+03 4.840114300135137455e+03
2.011180604000003314e+02 7.576044043382681593e+03 4.721087369769811630e+03
2.011389672000003372e+02 7.478542407222091242e+03 4.606972013712083935e+03
2.011598740000003431e+02 7.383377735674636824e+03 4.497481140993440931e+03
2.011807808000003490e+02 7.290456157114618691e+03 4.392349215913309308e+03
2.012016876000003549e+02 7.199689143396408326e+03 4.291330293560662540e+03
2.012225944000003608e+02 7.110993118960857828e+03 4.194196264836023147e+03
2.012435012000003667e+02 7.024289104667797801e+03 4.100735285492022740e+03
2.012644080000003726e+02 6.939502392743184828e+03 4.010750367179423392e+03
2.012853148000003785e+02 6.856562249657821667e+03 3.924058111433346767e+03
2.013062216000003843e+02 6.775401644126355677e+03 3.840487570046782366e+03
2.013271284000003902e+02 6.695956997738223436e+03 3.759879217425411298e+03
2.013480352000003961e+02 6.618167956013691764e+03 3.682084022357397771e+03
2.013689420000004020e+02 6.541977177923959971e+03 3.606962608211978932e+03
2.013898488000004079e+02 6.467330142129366322e+03 3.534384491941485521e+03
2.014107556000004138e+02 6.394174968378417361e+03 3.464227393435983231e+03
2.014316624000004197e+02 6.322462252676128628e+03 3.396376607795962173e+03
2.014525692000004256e+02 6.252144914976233849e+03 3.330724433969669462e+03
2.014734760000004314e+02 6.183178058280576806e+03 3.267169653967408976e+03
2.014943828000004373e+02 6.115518838142915229e+03 3.205617057531965202e+03
2.015152896000004432e+02 6.049126341675165349e+03 3.145977007726159172e+03
2.015361964000004491e+02 5.983961475243620043e+03 3.088165043407290796e+03
2.015571032000004550e+02 5.919986860122133294e+03 3.032101515003896566e+03
2.015780100000004609e+02 5.857166735440078810e+03 2.977711250401394864e+03
2.015989168000004668e+02 5.795466867825906775e+03 2.924923248087084630e+03
