# Distance                   Potential                   Force
1.900095000000000312e+02 5.610348019483618555e+04 1.838447695590173360e+06
1.900308001000000218e+02 3.830721202667055331e+04 4.224593478332630475e+05
1.900521002000000124e+02 3.189892047915663716e+04 2.189110741928028292e+05
1.900734003000000030e+02 2.815314821029143786e+04 1.425668647305362101e+05
1.900947003999999936e+02 2.557057939772606915e+04 1.036361090667415410e+05
1.901160004999999842e+02 2.362955251365144795e+04 8.038488184645278670e+04
1.901373005999999748e+02 2.209063692564871963e+04 6.507990196109724639e+04
1.901586006999999654e+02 2.082524813658864150e+04 5.431693713849766937e+04
1.901799007999999560e+02 1.975685341992273243e+04 4.637632178109767119e+04
1.902012008999999466e+02 1.883645124087495788e+04 4.030080732532356342e+04
1.902225009999999372e+02 1.803090367161927497e+04 3.551752038386142522e+04
1.902438010999999278e+02 1.731682584751227114e+04 3.166378886257008708e+04
1.902651011999999184e+02 1.667714248284850692e+04 2.849944935933274610e+04
1.902864012999999090e+02 1.609903153874069540e+04 2.585949640163745426e+04
1.903077013999998996e+02 1.557263702857790850e+04 2.362702324028803196e+04
1.903290014999998903e+02 1.509023117113977605e+04 2.171701523711097980e+04
1.903503015999998809e+02 1.464565075062821415e+04 2.006625160756851255e+04
1.903716016999998715e+02 1.423390709651528596e+04 1.862679694323828517e+04
1.903929017999998621e+02 1.385090953286420699e+04 1.736168197011682787e+04
1.904142018999998527e+02 1.349326505432677186e+04 1.624196300254359630e+04
1.904355019999998433e+02 1.315813046018881505e+04 1.524467443105293933e+04
1.904568020999998339e+02 1.284310136768451775e+04 1.435137423091394339e+04
1.904781021999998245e+02 1.254612764977864754e+04 1.354709208541680346e+04
1.904994022999998151e+02 1.226544813183534097e+04 1.281955633285475415e+04
1.905207023999998057e+02 1.199953954209817493e+04 1.215861749429903284e+04
1.905420024999997963e+02 1.174707615967073070e+04 1.155581266395286730e+04
1.905633025999997869e+02 1.150689759352974761e+04 1.100403233810781603e+04
1.905846026999997775e+02 1.127798281400304222e+04 1.049726275277361128e+04
1.906059027999997681e+02 1.105942904369660027e+04 1.003038457402147287e+04
1.906272028999997588e+02 1.085043446250246052e+04 9.599014128013162917e+03
1.906485029999997494e+02 1.065028393351789418e+04 9.199377084426057991e+03
1.906698030999997400e+02 1.045833714189428429e+04 8.828207142100223791e+03
1.906911031999997306e+02 1.027401867615332958e+04 8.482664152667186499e+03
1.907124032999997212e+02 1.009680968470007247e+04 8.160267485051500444e+03
1.907337033999997118e+02 9.926240818453534303e+03 7.858841435146927324e+03
1.907550034999997024e+02 9.761886230302741751e+03 7.576470226020486734e+03
1.907763035999996930e+02 9.603358448202981890e+03 7.311460697647446977e+03
1.907976036999996836e+02 9.450303974567043042e+03 7.062311202544909975e+03
1.908189037999996742e+02 9.302399492677370290e+03 6.827685540961412698e+03
1.908402038999996648e+02 9.159348582985330722e+03 6.606391012412468626e+03
1.908615039999996554e+02 9.020878869744627082e+03 6.397359848059586511e+03
1.908828040999996460e+02 8.886739532473380677e+03 6.199633434376763034e+03
1.909041041999996366e+02 8.756699128031568762e+03 6.012348852787317810e+03
1.909254042999996273e+02 8.630543678228770659e+03 5.834727349943163063e+03
1.909467043999996179e+02 8.508074985296054365e+03 5.666064424634490024e+03
1.909680044999996085e+02 8.389109143616642541e+03 5.505721274159413042e+03
1.909893045999995991e+02 8.273475221084625446e+03 5.353117388536191356e+03
1.910106046999995897e+02 8.161014087563900830e+03 5.207724117636948904e+03
1.910319047999995803e+02 8.051577371318007863e+03 5.069059066030246868e+03
1.910532048999995709e+02 7.945026527108315349e+03 4.936681194485224296e+03
1.910745049999995615e+02 7.841232002019151878e+03 4.810186526835724180e+03
1.910958050999995521e+02 7.740072487047967115e+03 4.689204377107068467e+03
