# Distance                   Potential                   Force
2.181526671999997120e+02 6.732328430801170498e+02 2.185758303544562580e+02
2.181743218999997111e+02 6.685144608921410736e+02 2.172093119722495942e+02
2.181959765999997103e+02 6.638255740824838540e+02 2.158516630600543635e+02
2.182176312999997094e+02 6.591659913890470079e+02 2.145028095352692503e+02
2.182392859999997086e+02 6.545355231450284919e+02 2.131626781395884507e+02
2.182609406999997077e+02 6.499339812611862044e+02 2.118311964276752803e+02
2.182825953999997068e+02 6.453611792083581804e+02 2.105082927560210919e+02
2.183042500999997060e+02 6.408169320002209588e+02 2.091938962719838742e+02
2.183259047999997051e+02 6.363010561762761199e+02 2.078879369030079829e+02
2.183475594999997043e+02 6.318133697850786348e+02 2.065903453460152832e+02
2.183692141999997034e+02 6.273536923676778088e+02 2.053010530569697210e+02
2.183908688999997025e+02 6.229218449412989003e+02 2.040199922406098381e+02
