# Distance                   Potential                   Force
1.900095000000000312e+02 5.610345478996573365e+04 1.838450364903145935e+06
1.900298325000000261e+02 3.872412760800532124e+04 4.396653936537294649e+05
1.900501650000000211e+02 3.233254892841447509e+04 2.295282317483712686e+05
1.900704975000000161e+02 2.857735979134257286e+04 1.499533528600619757e+05
1.900908300000000111e+02 2.598204123234992221e+04 1.091968121975963440e+05
1.901111625000000060e+02 2.402865040786122336e+04 8.479323514775598596e+04
1.901314950000000010e+02 2.247846076306950272e+04 6.870298942579295544e+04
1.901518274999999960e+02 2.120292939993350956e+04 5.737449139621930954e+04
1.901721599999999910e+02 2.012541019536201929e+04 4.900932011784027418e+04
1.901924924999999860e+02 1.919676405771069767e+04 4.260463022681124130e+04
1.902128249999999809e+02 1.838372634105120233e+04 3.755945594962803443e+04
1.902331574999999759e+02 1.766280391815426628e+04 3.349293777176085860e+04
1.902534899999999709e+02 1.701683127398688885e+04 3.015265204000394078e+04
1.902738224999999659e+02 1.643291165704464584e+04 2.736504665400726662e+04
1.902941549999999609e+02 1.590112714313304787e+04 2.500708607232874783e+04
1.903144874999999558e+02 1.541369836758891324e+04 2.298925315965888512e+04
1.903348199999999508e+02 1.496441889252234068e+04 2.124494954188967677e+04
1.903551524999999458e+02 1.454826359059097558e+04 1.972365943690536005e+04
1.903754849999999408e+02 1.416111082852007348e+04 1.838641032384856953e+04
1.903958174999999358e+02 1.379954114083319473e+04 1.720268099205565886e+04
1.904161499999999307e+02 1.346068856826205592e+04 1.614824763814066864e+04
1.904364824999999257e+02 1.314212903647229905e+04 1.520365318500219473e+04
1.904568149999999207e+02 1.284179528476188534e+04 1.435309990768074749e+04
1.904771474999999157e+02 1.255791115174908191e+04 1.358363532985942220e+04
1.904974799999999107e+02 1.228894019191990083e+04 1.288454496138299328e+04
1.905178124999999056e+02 1.203354505053075627e+04 1.224689329904587066e+04
1.905381449999999006e+02 1.179055501790146627e+04 1.166317268019932089e+04
1.905584774999998956e+02 1.155893987484123136e+04 1.112703165771176100e+04
1.905788099999998906e+02 1.133778862863726135e+04 1.063306273730462271e+04
1.905991424999998856e+02 1.112629208831316282e+04 1.017663493694705357e+04
1.906194749999998805e+02 1.092372848131302271e+04 9.753760548232048677e+03
1.906398074999998755e+02 1.072945149991940343e+04 9.360988252365239532e+03
1.906601399999998705e+02 1.054288030397989314e+04 8.995316729369566019e+03
1.906804724999998655e+02 1.036349111029238702e+04 8.654124338342551710e+03
1.907008049999998605e+02 1.019081007764759124e+04 8.335111501063125615e+03
1.907211374999998554e+02 1.002440725667592778e+04 8.036253201717239790e+03
1.907414699999998504e+02 9.863891420038899014e+03 7.755759598727477169e+03
1.907618024999998454e+02 9.708905624574339527e+03 7.492043184405774809e+03
1.907821349999998404e+02 9.559123385258881171e+03 7.243691262501614801e+03
1.908024674999998354e+02 9.414245363139754772e+03 7.009442769968009088e+03
1.908227999999998303e+02 9.273996487088395952e+03 6.788168667132773408e+03
1.908431324999998253e+02 9.138123443373688133e+03 6.578855274329273016e+03
1.908634649999998203e+02 9.006392478424577348e+03 6.380590053495850952e+03
1.908837974999998153e+02 8.878587469345871796e+03 6.192549428151555730e+03
1.909041299999998103e+02 8.754508224224060541e+03 6.013988310371298212e+03
1.909244624999998052e+02 8.633968980365489188e+03 5.844231063340723267e+03
1.909447949999998002e+02 8.516797073621666641e+03 5.682663676126137034e+03
1.909651274999997952e+02 8.402831756090257841e+03 5.528726966011002332e+03
1.909854599999997902e+02 8.291923142905023269e+03 5.381910655097289236e+03
1.910057924999997852e+02 8.183931271676966389e+03 5.241748193370654008e+03
1.910261249999997801e+02 8.078725260528410217e+03 5.107812221266915003e+03
1.910464574999997751e+02 7.976182552657241104e+03 4.979710581880184691e+03
1.910667899999997701e+02 7.876188237047498660e+03 4.857082807047942879e+03
1.910871224999997651e+02 7.778634436360948712e+03 4.739597013210701334e+03
1.911074549999997600e+02 7.683419754246019693e+03 4.626947152630438723e+03
1.911277874999997550e+02 7.590448775322326583e+03 4.518850573626881669e+03
1.911481199999997500e+02 7.499631611970651647e+03 4.415045850245725887e+03
1.911684524999997450e+02 7.410883492803695844e+03 4.315290847443318853e+03
1.911887849999997400e+02 7.324124388332640592e+03 4.219360992647301828e+03
1.912091174999997349e+02 7.239278669894893937e+03 4.127047728586807352e+03
1.912294499999997299e+02 7.156274798383204143e+03 4.038157125703995007e+03
1.912497824999997249e+02 7.075045039726895084e+03 3.952508635363533813e+03
1.912701149999997199e+02 6.995525204432166902e+03 3.869933967552319245e+03
1.912904474999997149e+02 6.917654408797777251e+03 3.790276078877229793e+03
1.913107799999997098e+02 6.841374855692276469e+03 3.713388258481328194e+03
1.913311124999997048e+02 6.766631633014198087e+03 3.639133301055888751e+03
1.913514449999996998e+02 6.693372528162962226e+03 3.567382757466412841e+03
1.913717774999996948e+02 6.621547857028791441e+03 3.498016254667999419e+03
1.913921099999996898e+02 6.551110306168817260e+03 3.430920877586677307e+03
1.914124424999996847e+02 6.482014786976534197e+03 3.365990606511441001e+03
1.914327749999996797e+02 6.414218300774974523e+03 3.303125804296096703e+03
1.914531074999996747e+02 6.347679813873264720e+03 3.242232748326981437e+03
1.914734399999996697e+02 6.282360141722618209e+03 3.183223202785778540e+03
1.914937724999996647e+02 6.218221841393702562e+03 3.126014027237889422e+03
1.915141049999996596e+02 6.155229111673322222e+03 3.070526818015792287e+03
1.915344374999996546e+02 6.093347700146224270e+03 3.016687579252145497e+03
1.915547699999996496e+02 6.032544816688241553e+03 2.964426420756173229e+03
1.915751024999996446e+02 5.972789052850927874e+03 2.913677280225230788e+03
1.915954349999996396e+02 5.914050306666185861e+03 2.864377667546759767e+03
1.916157674999996345e+02 5.856299712442516466e+03 2.816468429178469250e+03
1.916360999999996295e+02 5.799509575163321642e+03 2.769893530800590725e+03
1.916564324999996245e+02 5.743653309132622780e+03 2.724599856616658599e+03
1.916767649999996195e+02 5.688705380544701256e+03 2.680537023841426162e+03
1.916970974999996145e+02 5.634641253682571914e+03 2.637657211058776284e+03
1.917174299999996094e+02 5.581437340475516976e+03 2.595914999260914556e+03
1.917377624999996044e+02 5.529070953168976303e+03 2.555267224494723450e+03
1.917580949999995994e+02 5.477520259880794583e+03 2.515672841143478763e+03
1.917784274999995944e+02 5.426764242836726226e+03 2.477092794963669803e+03
1.917987599999995894e+02 5.376782659095052622e+03 2.439489905078608444e+03
1.918190924999995843e+02 5.327556003585733379e+03 2.402828754204068900e+03
1.918394249999995793e+02 5.279065474303440169e+03 2.367075586447137084e+03
1.918597574999995743e+02 5.231292939506795847e+03 2.332198212078862980e+03
1.918800899999995693e+02 5.184220906787531021e+03 2.298165918734644947e+03
1.919004224999995643e+02 5.137832493884116957e+03 2.264949388544446265e+03
1.919207549999995592e+02 5.092111401123920587e+03 2.232520620738389880e+03
1.919410874999995542e+02 5.047041885386885951e+03 2.200852859312424698e+03
1.919614199999995492e+02 5.002608735491720836e+03 2.169920525374317094e+03
1.919817524999995442e+02 4.958797248913113435e+03 2.139699153822248263e+03
1.920020849999995391e+02 4.915593209745032254e+03 2.110165334037444154e+03
1.920224174999995341e+02 4.872982867831641670e+03 2.081296654298617341e+03
1.920427499999995291e+02 4.830952918992833474e+03 2.053071649650001746e+03
1.920630824999995241e+02 4.789490486276728006e+03 2.025469752976506243e+03
1.920834149999995191e+02 4.748583102176292414e+03 1.998471249059362208e+03
1.921037474999995140e+02 4.708218691751580991e+03 1.972057231403669675e+03
1.921240799999995090e+02 4.668385556603250734e+03 1.946209561645706799e+03
1.921444124999995040e+02 4.629072359646711448e+03 1.920910831362881709e+03
1.921647449999994990e+02 4.590268110639754013e+03 1.896144326122904431e+03
1.921850774999994940e+02 4.551962152419640006e+03 1.871893991621303485e+03
1.922054099999994889e+02 4.514144147808717207e+03 1.848144401767852059e+03
1.922257424999994839e+02 4.476804067150148512e+03 1.824880728592985406e+03
1.922460749999994789e+02 4.439932176438062925e+03 1.802088713854900334e+03
1.922664074999994739e+02 4.403519026008661058e+03 1.779754642236838436e+03
1.922867399999994689e+02 4.367555439760979425e+03 1.757865316032171904e+03
1.923070724999994638e+02 4.332032504878065993e+03 1.736408031222324553e+03
1.923274049999994588e+02 4.296941562021147547e+03 1.715370554859414597e+03
1.923477374999994538e+02 4.262274195971084737e+03 1.694741103671784231e+03
1.923680699999994488e+02 4.228022226693056837e+03 1.674508323816373377e+03
1.923884024999994438e+02 4.194177700801865285e+03 1.654661271707238484e+03
1.924087349999994387e+02 4.160732883406689325e+03 1.635189395854418080e+03
1.924290674999994337e+02 4.127680250315313970e+03 1.616082519651905841e+03
1.924493999999994287e+02 4.095012480579196563e+03 1.597330825057663787e+03
1.924697324999994237e+02 4.062722449361718191e+03 1.578924837112494515e+03
1.924900649999994187e+02 4.030803221113105792e+03 1.560855409248156548e+03
1.925103974999994136e+02 3.999248043036467607e+03 1.543113709338435456e+03
1.925307299999994086e+02 3.968050338830245892e+03 1.525691206449927677e+03
1.925510624999994036e+02 3.937203702693261675e+03 1.508579658252155923e+03
1.925713949999993986e+02 3.906701893579433090e+03 1.491771099049246459e+03
1.925917274999993936e+02 3.876538829689746308e+03 1.475257828397863022e+03
1.926120599999993885e+02 3.846708583190026275e+03 1.459032400278330215e+03
1.926323924999993835e+02 3.817205375143497804e+03 1.443087612788010119e+03
1.926527249999993785e+02 3.788023570647862925e+03 1.427416498327934733e+03
1.926730574999993735e+02 3.759157674167102869e+03 1.412012314255516685e+03
1.926933899999993685e+02 3.730602325048837429e+03 1.396868533977858760e+03
1.927137224999993634e+02 3.702352293218486466e+03 1.381978838461747273e+03
1.927340549999993584e+02 3.674402475042023070e+03 1.367337108137887071e+03
1.927543874999993534e+02 3.646747889349480374e+03 1.352937415178294941e+03
1.927747199999993484e+02 3.619383673611902850e+03 1.338774016127050800e+03
1.927950524999993434e+02 3.592305080264629396e+03 1.324841344865782276e+03
1.928153849999993383e+02 3.565507473170426692e+03 1.311134005896376948e+03
1.928357174999993333e+02 3.538986324216061803e+03 1.297646767924442429e+03
1.928560499999993283e+02 3.512737210036427769e+03 1.284374557728008313e+03
1.928763824999993233e+02 3.486755808860579691e+03 1.271312454296865781e+03
1.928967149999993183e+02 3.461037897474271631e+03 1.258455683228779435e+03
1.929170474999993132e+02 3.435579348293948897e+03 1.245799611369609920e+03
1.929373799999993082e+02 3.410376126547335843e+03 1.233339741685108493e+03
1.929577124999993032e+02 3.385424287556035324e+03 1.221071708352856831e+03
1.929780449999992982e+02 3.360719974115781497e+03 1.208991272063455426e+03
1.929983774999992931e+02 3.336259413970190963e+03 1.197094315520687360e+03
1.930187099999992881e+02 3.312038917374059565e+03 1.185376839130950202e+03
1.930390424999992831e+02 3.288054874742475477e+03 1.173834956872775820e+03
1.930593749999992781e+02 3.264303754382123770e+03 1.162464892337780157e+03
1.930797074999992731e+02 3.240782100301462378e+03 1.151262974934831846e+03
1.931000399999992680e+02 3.217486530096443403e+03 1.140225636249694617e+03
1.931203724999992630e+02 3.194413732908746624e+03 1.129349406552797518e+03
1.931407049999992580e+02 3.171560467453591173e+03 1.118630911448192137e+03
1.931610374999992530e+02 3.148923560114273187e+03 1.108066868657112536e+03
1.931813699999992480e+02 3.126499903100797383e+03 1.097654084929912642e+03
1.932017024999992429e+02 3.104286452670053677e+03 1.087389453080467092e+03
1.932220349999992379e+02 3.082280227405082314e+03 1.077269949137445792e+03
1.932423674999992329e+02 3.060478306551116475e+03 1.067292629607144590e+03
1.932626999999992279e+02 3.038877828406192293e+03 1.057454628842843476e+03
1.932830324999992229e+02 3.017475988764214435e+03 1.047753156515906994e+03
1.933033649999992178e+02 2.996270039408402226e+03 1.038185495184093497e+03
1.933236974999992128e+02 2.975257286653297342e+03 1.028748997952763375e+03
1.933440299999992078e+02 2.954435089933350355e+03 1.019441086224897049e+03
1.933643624999992028e+02 2.933800860436419043e+03 1.010259247536031012e+03
1.933846949999991978e+02 2.913352059780439049e+03 1.001201033470418565e+03
1.934050274999991927e+02 2.893086198731692548e+03 9.922640576548996023e+02
1.934253599999991877e+02 2.873000835963072859e+03 9.834459938271423880e+02
1.934456924999991827e+02 2.853093576850928457e+03 9.747445739750711482e+02
1.934660249999991777e+02 2.833362072309014366e+03 9.661575865444592637e+02
1.934863574999991727e+02 2.813804017658230350e+03 9.576828747118072442e+02
1.935066899999991676e+02 2.794417151530843967e+03 9.493183347197593775e+02
1.935270224999991626e+02 2.775199254807920624e+03 9.410619142724553967e+02
1.935473549999991576e+02 2.756148149588828346e+03 9.329116109883163972e+02
1.935676874999991526e+02 2.737261698191590312e+03 9.248654709079064560e+02
1.935880199999991476e+02 2.718537802183087024e+03 9.169215870545988309e+02
1.936083524999991425e+02 2.699974401437960296e+03 9.090780980458978320e+02
1.936286849999991375e+02 2.681569473225291404e+03 9.013331867533537434e+02
1.936490174999991325e+02 2.663321031322018825e+03 8.936850790091156114e+02
1.936693499999991275e+02 2.645227125152217468e+03 8.861320423572456093e+02
1.936896824999991225e+02 2.627285838951318055e+03 8.786723848480087327e+02
1.937100149999991174e+02 2.609495290954425400e+03 8.713044538734310436e+02
1.937303474999991124e+02 2.591853632607896998e+03 8.640266350424988104e+02
1.937506799999991074e+02 2.574359047803412068e+03 8.568373510944393274e+02
1.937710124999991024e+02 2.557009752133755228e+03 8.497350608485961629e+02
1.937913449999990974e+02 2.539803992169592220e+03 8.427182581894782061e+02
1.938116774999990923e+02 2.522740044756547377e+03 8.357854710856229303e+02
1.938320099999990873e+02 2.505816216331873875e+03 8.289352606409726150e+02
1.938523424999990823e+02 2.489030842260121517e+03 8.221662201775206995e+02
1.938726749999990773e+02 2.472382286187116279e+03 8.154769743480416082e+02
1.938930074999990723e+02 2.455868939411717747e+03 8.088661782777597864e+02
1.939133399999990672e+02 2.439489220274720537e+03 8.023325167338742858e+02
1.939336724999990622e+02 2.423241573564367172e+03 7.958747033218949127e+02
1.939540049999990572e+02 2.407124469937955837e+03 7.894914797077840376e+02
1.939743374999990522e+02 2.391136405358991396e+03 7.831816148649611478e+02
1.939946699999990471e+02 2.375275900549402195e+03 7.769439043452375699e+02
1.940150024999990421e+02 2.359541500456361973e+03 7.707771695728163195e+02
1.940353349999990371e+02 2.343931773733224873e+03 7.646802571605072671e+02
1.940556674999990321e+02 2.328445312234142420e+03 7.586520382473537438e+02
1.940759999999990271e+02 2.313080730521946862e+03 7.526914078568947843e+02
1.940963324999990220e+02 2.297836665388871097e+03 7.467972842753257510e+02
1.941166649999990170e+02 2.282711775389724608e+03 7.409686084488378128e+02
1.941369974999990120e+02 2.267704740387123820e+03 7.352043433994590487e+02
1.941573299999990070e+02 2.252814261108422215e+03 7.295034736587408588e+02
1.941776624999990020e+02 2.238039058713986378e+03 7.238650047186557686e+02
1.941979949999989969e+02 2.223377874376445561e+03 7.182879624991109040e+02
1.942183274999989919e+02 2.208829468870631899e+03 7.127713928314875602e+02
1.942386599999989869e+02 2.194392622173837481e+03 7.073143609576577546e+02
1.942589924999989819e+02 2.180066133076128153e+03 7.019159510439371843e+02
1.942793249999989769e+02 2.165848818800373465e+03 6.965752657094632241e+02
1.942996574999989718e+02 2.151739514631725342e+03 6.912914255685012677e+02
1.943199899999989668e+02 2.137737073556291307e+03 6.860635687862089753e+02
