timestep	potential_energy	temperature
15900000	2416436.5	1.013728738
15950000	2416416.5	1.011106253
16000000	2416467.25	1.012445331
16050000	2416487	1.005378008
16100000	2416405.75	1.004229665
16150000	2416270.75	1.016388178
16200000	2416339.5	1.004514813
16250000	2416348	1.00232935
16300000	2416311.25	0.9979466796
16350000	2416301.5	1.002826214
16400000	2416302	0.9989665747
16450000	2416280.75	1.006893992
16500000	2416305	0.9980766773
16550000	2416292.75	1.013469934
16600000	2416244	0.9959416986
16650000	2416323.25	0.9753578305
16700000	2416195.25	0.9932727218
16750000	2416136	1.003421187
16800000	2416061.5	1.005501628
16850000	2416155	0.9982327819
16900000	2416124.5	1.007490873
16950000	2416134	1.001972556
17000000	2416081.5	0.9942158461
17050000	2416124.5	0.9897688627
17100000	2416080	0.9989429712
17150000	2416021	1.020079017
17200000	2416157	1.01526165
17250000	2416143	1.017429233
17300000	2416140.5	1.014690399
17350000	2416113	1.012536049
17400000	2416069.75	1.015504837
17450000	2416014	1.005881429
17500000	2416023.75	1.003436685
17550000	2415942	1.012661695
17600000	2415896.5	1.008818984
17650000	2416015	1.00442946
17700000	2415949	0.9999048114
17750000	2416156.25	0.989828527
17800000	2415986	1.015266061
17850000	2415991	0.9995192289
17900000	2416014.75	0.9901362062
17950000	2416041.5	0.9871661067
18000000	2415924	1.003558278
18050000	2415900	1.004512072
18100000	2415911	1.003991365
18150000	2415834.5	1.003736615
18200000	2415893.25	1.000417709
18250000	2415847	1.013266683
18300000	2415766	1.035107732
18350000	2415827.25	1.033039451
18400000	2415828	1.025795341
18450000	2415824.5	1.007101893
18500000	2415876.5	1.010657668
18550000	2415792.5	1.010222793
18600000	2415740	1.026069641
18650000	2415714.75	1.02431345
18700000	2415714	1.027273536
18750000	2415709.5	1.018815875
18800000	2415683.75	1.016156316
18850000	2415711.25	1.015124798
18900000	2415617.75	1.014143944
18950000	2415687.5	1.005528569
19000000	2415583	1.013571024
19050000	2415610.75	1.019738078
19100000	2415536.25	1.010953665
19150000	2415579	1.007940412
19200000	2415613.25	1.002107739
