# Distance                   Potential                   Force
1.900095000000000312e+02 5.610347015450506296e+04 1.838448750564075308e+06
1.900304069000000311e+02 3.847462975792287762e+04 4.293027458929271088e+05
1.900513138000000311e+02 3.207266223519562482e+04 2.231168963355673768e+05
1.900722207000000310e+02 2.832295643664447562e+04 1.454879395710747922e+05
1.900931276000000310e+02 2.573519745438653626e+04 1.058330952415109059e+05
1.901140345000000309e+02 2.378917015457724119e+04 8.212555037860394805e+04
1.901349414000000309e+02 2.224570886808921932e+04 6.650991656000335934e+04
1.901558483000000308e+02 2.097623790683230618e+04 5.552337669308315526e+04
1.901767552000000308e+02 1.990417508525169978e+04 4.741500367137158901e+04
1.901976621000000307e+02 1.898046151672212363e+04 4.120947003630137624e+04
1.902185690000000307e+02 1.817190717737076920e+04 3.632277330743645871e+04
1.902394759000000306e+02 1.745508300177018464e+04 3.238504096244750326e+04
1.902603828000000306e+02 1.681287701938863756e+04 2.915125828123801330e+04
1.902812897000000305e+02 1.623243690019403221e+04 2.645303937965728983e+04
1.903021966000000305e+02 1.570388159652871400e+04 2.417105427676000181e+04
1.903231035000000304e+02 1.521946248745784578e+04 2.221850865228520342e+04
1.903440104000000304e+02 1.477299891637516339e+04 2.053084702254782314e+04
1.903649173000000303e+02 1.435948751606242331e+04 1.905911453950182477e+04
1.903858242000000303e+02 1.397482514082330999e+04 1.776555065339086286e+04
1.904067311000000302e+02 1.361560813418049656e+04 1.662058866989053058e+04
1.904276380000000302e+02 1.327898413952824012e+04 1.560076616056249622e+04
1.904485449000000301e+02 1.296254085597152516e+04 1.468724034581456363e+04
1.904694518000000301e+02 1.266422126985274190e+04 1.386471427905419660e+04
1.904903587000000300e+02 1.238225818511002763e+04 1.312064756881236099e+04
1.905112656000000300e+02 1.211512303876150872e+04 1.244466773905176888e+04
1.905321725000000299e+02 1.186148543858595986e+04 1.182812537806770706e+04
1.905530794000000299e+02 1.162018085143581629e+04 1.126375386622799488e+04
1.905739863000000298e+02 1.139018455967058799e+04 1.074540619833661549e+04
1.905948932000000298e+02 1.117059048962491397e+04 1.026784934805517514e+04
